 format: day,hour,forecast,value  location:53_114 Start : 20180101 
 13,2000,+25,206.000000 
 13,2000,+28,286.000000 
 13,2000,+31,278.000000 
 13,2000,+34,317.000000 
 13,2000,+37,315.000000 
 13,2000,+40,197.000000 
 13,2000,+43,153.000000 
 13,2000,+46,127.000000 
 13,2000,+49,115.000000 
 13,2000,+52,117.000000 
 13,2000,+55,138.000000 
 13,2000,+58,115.000000 
 13,2000,+61,29.000000 
 13,2000,+64,96.000000 
 13,2000,+67,39.000000 
 13,2300,+4,160.000000 
 13,2300,+7,197.000000 
 13,2300,+10,156.000000 
 13,2300,+13,166.000000 
 13,2300,+16,192.000000 
 13,2300,+19,202.000000 
 13,2300,+22,206.000000 
 13,2300,+25,286.000000 
 13,2300,+28,278.000000 
 13,2300,+31,317.000000 
 13,2300,+34,315.000000 
 13,2300,+37,197.000000 
 13,2300,+40,153.000000 
 13,2300,+43,127.000000 
 13,2300,+46,115.000000 
 13,2300,+49,117.000000 
 13,2300,+52,138.000000 
 13,2300,+55,115.000000 
 13,2300,+58,29.000000 
 13,2300,+61,96.000000 
 13,2300,+64,39.000000 
 14,0200,+4,197.000000 
 14,0200,+7,156.000000 
 14,0200,+10,166.000000 
 14,0200,+13,192.000000 
 14,0200,+16,202.000000 
 14,0200,+19,206.000000 
 14,0200,+22,286.000000 
 14,0200,+25,278.000000 
 14,0200,+28,317.000000 
 14,0200,+31,315.000000 
 14,0200,+34,197.000000 
 14,0200,+37,153.000000 
 14,0200,+40,127.000000 
 14,0200,+43,115.000000 
 14,0200,+46,117.000000 
 14,0200,+49,138.000000 
 14,0200,+52,115.000000 
 14,0200,+55,29.000000 
 14,0200,+58,96.000000 
 14,0200,+61,39.000000 
 14,0500,+4,156.000000 
 14,0500,+7,166.000000 
 14,0500,+10,192.000000 
 14,0500,+13,202.000000 
 14,0500,+16,206.000000 
 14,0500,+19,286.000000 
 14,0500,+22,278.000000 
 14,0500,+25,317.000000 
 14,0500,+28,315.000000 
 14,0500,+31,197.000000 
 14,0500,+34,153.000000 
 14,0500,+37,127.000000 
 14,0500,+40,115.000000 
 14,0500,+43,117.000000 
 14,0500,+46,138.000000 
 14,0500,+49,115.000000 
 14,0500,+52,29.000000 
 14,0500,+55,96.000000 
 14,0500,+58,39.000000 
 14,0800,+4,169.000000 
 14,0800,+7,189.000000 
 14,0800,+10,207.000000 
 14,0800,+13,208.000000 
 14,0800,+16,279.000000 
 14,0800,+19,282.000000 
 14,0800,+22,299.000000 
 14,0800,+25,360.000000 
 14,0800,+28,131.000000 
 14,0800,+31,103.000000 
 14,0800,+34,137.000000 
 14,0800,+37,145.000000 
 14,0800,+40,114.000000 
 14,0800,+43,97.000000 
 14,0800,+46,77.000000 
 14,0800,+49,18.000000 
 14,0800,+52,99.000000 
 14,0800,+55,132.000000 
 14,1100,+4,189.000000 
 14,1100,+7,207.000000 
 14,1100,+10,208.000000 
 14,1100,+13,279.000000 
 14,1100,+16,282.000000 
 14,1100,+19,299.000000 
 14,1100,+22,360.000000 
 14,1100,+25,131.000000 
 14,1100,+28,103.000000 
 14,1100,+31,137.000000 
 14,1100,+34,145.000000 
 14,1100,+37,114.000000 
 14,1100,+40,97.000000 
 14,1100,+43,77.000000 
 14,1100,+46,18.000000 
 14,1100,+49,99.000000 
 14,1100,+52,132.000000 
 14,1400,+4,207.000000 
 14,1400,+7,208.000000 
 14,1400,+10,279.000000 
 14,1400,+13,282.000000 
 14,1400,+16,299.000000 
 14,1400,+19,360.000000 
 14,1400,+22,131.000000 
 14,1400,+25,103.000000 
 14,1400,+28,137.000000 
 14,1400,+31,145.000000 
 14,1400,+34,114.000000 
 14,1400,+37,97.000000 
 14,1400,+40,77.000000 
 14,1400,+43,18.000000 
 14,1400,+46,99.000000 
 14,1400,+49,132.000000 
 14,1700,+4,208.000000 
 14,1700,+7,279.000000 
 14,1700,+10,282.000000 
 14,1700,+13,299.000000 
 14,1700,+16,360.000000 
 14,1700,+19,131.000000 
 14,1700,+22,103.000000 
 14,1700,+25,137.000000 
 14,1700,+28,145.000000 
 14,1700,+31,114.000000 
 14,1700,+34,97.000000 
 14,1700,+37,77.000000 
 14,1700,+40,18.000000 
 14,1700,+43,99.000000 
 14,1700,+46,132.000000 
 14,2000,+4,287.000000 
 14,2000,+7,307.000000 
 14,2000,+10,334.000000 
 14,2000,+13,360.000000 
 14,2000,+16,90.000000 
 14,2000,+19,106.000000 
 14,2000,+22,131.000000 
 14,2000,+25,164.000000 
 14,2000,+28,219.000000 
 14,2000,+31,70.000000 
 14,2000,+34,39.000000 
 14,2000,+37,104.000000 
 14,2000,+40,109.000000 
 14,2000,+43,28.000000 
 14,2000,+46,355.000000 
 14,2000,+49,347.000000 
 14,2000,+52,345.000000 
 14,2000,+55,5.000000 
 14,2000,+58,306.000000 
 14,2000,+61,266.000000 
 14,2000,+64,153.000000 
 14,2000,+67,199.000000 
 14,2300,+4,307.000000 
 14,2300,+7,334.000000 
 14,2300,+10,360.000000 
 14,2300,+13,90.000000 
 14,2300,+16,106.000000 
 14,2300,+19,131.000000 
 14,2300,+22,164.000000 
 14,2300,+25,219.000000 
 14,2300,+28,70.000000 
 14,2300,+31,39.000000 
 14,2300,+34,104.000000 
 14,2300,+37,109.000000 
 14,2300,+40,28.000000 
 14,2300,+43,355.000000 
 14,2300,+46,347.000000 
 14,2300,+49,345.000000 
 14,2300,+52,5.000000 
 14,2300,+55,306.000000 
 14,2300,+58,266.000000 
 14,2300,+61,153.000000 
 14,2300,+64,199.000000 
 15,0200,+4,334.000000 
 15,0200,+7,360.000000 
 15,0200,+10,90.000000 
 15,0200,+13,106.000000 
 15,0200,+16,131.000000 
 15,0200,+19,164.000000 
 15,0200,+22,219.000000 
 15,0200,+25,70.000000 
 15,0200,+28,39.000000 
 15,0200,+31,104.000000 
 15,0200,+34,109.000000 
 15,0200,+37,28.000000 
 15,0200,+40,355.000000 
 15,0200,+43,347.000000 
 15,0200,+46,345.000000 
 15,0200,+49,5.000000 
 15,0200,+52,306.000000 
 15,0200,+55,266.000000 
 15,0200,+58,153.000000 
 15,0200,+61,199.000000 
 15,0500,+4,360.000000 
 15,0500,+7,90.000000 
 15,0500,+10,106.000000 
 15,0500,+13,131.000000 
 15,0500,+16,164.000000 
 15,0500,+19,219.000000 
 15,0500,+22,70.000000 
 15,0500,+25,39.000000 
 15,0500,+28,104.000000 
 15,0500,+31,109.000000 
 15,0500,+34,28.000000 
 15,0500,+37,355.000000 
 15,0500,+40,347.000000 
 15,0500,+43,345.000000 
 15,0500,+46,5.000000 
 15,0500,+49,306.000000 
 15,0500,+52,266.000000 
 15,0500,+55,153.000000 
 15,0500,+58,199.000000 
 15,0800,+4,156.000000 
 15,0800,+7,175.000000 
 15,0800,+10,143.000000 
 15,0800,+13,153.000000 
 15,0800,+16,72.000000 
 15,0800,+19,130.000000 
 15,0800,+22,62.000000 
 15,0800,+25,140.000000 
 15,0800,+28,61.000000 
 15,0800,+31,37.000000 
 15,0800,+34,21.000000 
 15,0800,+37,8.000000 
 15,0800,+40,17.000000 
 15,0800,+43,42.000000 
 15,0800,+46,45.000000 
 15,0800,+49,133.000000 
 15,0800,+52,175.000000 
 15,0800,+55,223.000000 
 15,1100,+4,175.000000 
 15,1100,+7,143.000000 
 15,1100,+10,153.000000 
 15,1100,+13,72.000000 
 15,1100,+16,130.000000 
 15,1100,+19,62.000000 
 15,1100,+22,140.000000 
 15,1100,+25,61.000000 
 15,1100,+28,37.000000 
 15,1100,+31,21.000000 
 15,1100,+34,8.000000 
 15,1100,+37,17.000000 
 15,1100,+40,42.000000 
 15,1100,+43,45.000000 
 15,1100,+46,133.000000 
 15,1100,+49,175.000000 
 15,1100,+52,223.000000 
 15,1400,+4,143.000000 
 15,1400,+7,153.000000 
 15,1400,+10,72.000000 
 15,1400,+13,130.000000 
 15,1400,+16,62.000000 
 15,1400,+19,140.000000 
 15,1400,+22,61.000000 
 15,1400,+25,37.000000 
 15,1400,+28,21.000000 
 15,1400,+31,8.000000 
 15,1400,+34,17.000000 
 15,1400,+37,42.000000 
 15,1400,+40,45.000000 
 15,1400,+43,133.000000 
 15,1400,+46,175.000000 
 15,1400,+49,223.000000 
 15,1700,+4,153.000000 
 15,1700,+7,72.000000 
 15,1700,+10,130.000000 
 15,1700,+13,62.000000 
 15,1700,+16,140.000000 
 15,1700,+19,61.000000 
 15,1700,+22,37.000000 
 15,1700,+25,21.000000 
 15,1700,+28,8.000000 
 15,1700,+31,17.000000 
 15,1700,+34,42.000000 
 15,1700,+37,45.000000 
 15,1700,+40,133.000000 
 15,1700,+43,175.000000 
 15,1700,+46,223.000000 
 15,2000,+4,176.000000 
 15,2000,+7,69.000000 
 15,2000,+10,94.000000 
 15,2000,+13,68.000000 
 15,2000,+16,67.000000 
 15,2000,+19,45.000000 
 15,2000,+22,32.000000 
 15,2000,+25,30.000000 
 15,2000,+28,70.000000 
 15,2000,+31,107.000000 
 15,2000,+34,265.000000 
 15,2000,+37,258.000000 
 15,2000,+40,247.000000 
 15,2000,+43,208.000000 
 15,2000,+46,303.000000 
 15,2000,+49,270.000000 
 15,2000,+52,315.000000 
 15,2000,+55,326.000000 
 15,2000,+58,316.000000 
 15,2000,+61,316.000000 
 15,2000,+64,335.000000 
 15,2000,+67,338.000000 
 15,2300,+4,69.000000 
 15,2300,+7,94.000000 
 15,2300,+10,68.000000 
 15,2300,+13,67.000000 
 15,2300,+16,45.000000 
 15,2300,+19,32.000000 
 15,2300,+22,30.000000 
 15,2300,+25,70.000000 
 15,2300,+28,107.000000 
 15,2300,+31,265.000000 
 15,2300,+34,258.000000 
 15,2300,+37,247.000000 
 15,2300,+40,208.000000 
 15,2300,+43,303.000000 
 15,2300,+46,270.000000 
 15,2300,+49,315.000000 
 15,2300,+52,326.000000 
 15,2300,+55,316.000000 
 15,2300,+58,316.000000 
 15,2300,+61,335.000000 
 15,2300,+64,338.000000 
 16,0200,+4,94.000000 
 16,0200,+7,68.000000 
 16,0200,+10,67.000000 
 16,0200,+13,45.000000 
 16,0200,+16,32.000000 
 16,0200,+19,30.000000 
 16,0200,+22,70.000000 
 16,0200,+25,107.000000 
 16,0200,+28,265.000000 
 16,0200,+31,258.000000 
 16,0200,+34,247.000000 
 16,0200,+37,208.000000 
 16,0200,+40,303.000000 
 16,0200,+43,270.000000 
 16,0200,+46,315.000000 
 16,0200,+49,326.000000 
 16,0200,+52,316.000000 
 16,0200,+55,316.000000 
 16,0200,+58,335.000000 
 16,0200,+61,338.000000 
 16,0500,+4,68.000000 
 16,0500,+7,67.000000 
 16,0500,+10,45.000000 
 16,0500,+13,32.000000 
 16,0500,+16,30.000000 
 16,0500,+19,70.000000 
 16,0500,+22,107.000000 
 16,0500,+25,265.000000 
 16,0500,+28,258.000000 
 16,0500,+31,247.000000 
 16,0500,+34,208.000000 
 16,0500,+37,303.000000 
 16,0500,+40,270.000000 
 16,0500,+43,315.000000 
 16,0500,+46,326.000000 
 16,0500,+49,316.000000 
 16,0500,+52,316.000000 
 16,0500,+55,335.000000 
 16,0500,+58,338.000000 
 16,0800,+4,62.000000 
 16,0800,+7,56.000000 
 16,0800,+10,34.000000 
 16,0800,+13,11.000000 
 16,0800,+16,37.000000 
 16,0800,+19,346.000000 
 16,0800,+22,309.000000 
 16,0800,+25,318.000000 
 16,0800,+28,286.000000 
 16,0800,+31,315.000000 
 16,0800,+34,79.000000 
 16,0800,+37,251.000000 
 16,0800,+40,292.000000 
 16,0800,+43,248.000000 
 16,0800,+46,268.000000 
 16,0800,+49,307.000000 
 16,0800,+52,320.000000 
 16,0800,+55,345.000000 
 16,1100,+4,56.000000 
 16,1100,+7,34.000000 
 16,1100,+10,11.000000 
 16,1100,+13,37.000000 
 16,1100,+16,346.000000 
 16,1100,+19,309.000000 
 16,1100,+22,318.000000 
 16,1100,+25,286.000000 
 16,1100,+28,315.000000 
 16,1100,+31,79.000000 
 16,1100,+34,251.000000 
 16,1100,+37,292.000000 
 16,1100,+40,248.000000 
 16,1100,+43,268.000000 
 16,1100,+46,307.000000 
 16,1100,+49,320.000000 
 16,1100,+52,345.000000 
 16,1400,+4,34.000000 
 16,1400,+7,11.000000 
 16,1400,+10,37.000000 
 16,1400,+13,346.000000 
 16,1400,+16,309.000000 
 16,1400,+19,318.000000 
 16,1400,+22,286.000000 
 16,1400,+25,315.000000 
 16,1400,+28,79.000000 
 16,1400,+31,251.000000 
 16,1400,+34,292.000000 
 16,1400,+37,248.000000 
 16,1400,+40,268.000000 
 16,1400,+43,307.000000 
 16,1400,+46,320.000000 
 16,1400,+49,345.000000 
 16,1700,+4,11.000000 
 16,1700,+7,37.000000 
 16,1700,+10,346.000000 
 16,1700,+13,309.000000 
 16,1700,+16,318.000000 
 16,1700,+19,286.000000 
 16,1700,+22,315.000000 
 16,1700,+25,79.000000 
 16,1700,+28,251.000000 
 16,1700,+31,292.000000 
 16,1700,+34,248.000000 
 16,1700,+37,268.000000 
 16,1700,+40,307.000000 
 16,1700,+43,320.000000 
 16,1700,+46,345.000000 
 16,2000,+4,9.000000 
 16,2000,+7,300.000000 
 16,2000,+10,313.000000 
 16,2000,+13,266.000000 
 16,2000,+16,288.000000 
 16,2000,+19,197.000000 
 16,2000,+22,210.000000 
 16,2000,+25,298.000000 
 16,2000,+28,355.000000 
 16,2000,+31,297.000000 
 16,2000,+34,340.000000 
 16,2000,+37,313.000000 
 16,2000,+40,320.000000 
 16,2000,+43,353.000000 
 16,2000,+46,348.000000 
 16,2000,+49,10.000000 
 16,2000,+52,111.000000 
 16,2000,+55,218.000000 
 16,2000,+58,255.000000 
 16,2000,+61,240.000000 
 16,2000,+64,196.000000 
 16,2000,+67,207.000000 
 16,2300,+4,300.000000 
 16,2300,+7,313.000000 
 16,2300,+10,266.000000 
 16,2300,+13,288.000000 
 16,2300,+16,197.000000 
 16,2300,+19,210.000000 
 16,2300,+22,298.000000 
 16,2300,+25,355.000000 
 16,2300,+28,297.000000 
 16,2300,+31,340.000000 
 16,2300,+34,313.000000 
 16,2300,+37,320.000000 
 16,2300,+40,353.000000 
 16,2300,+43,348.000000 
 16,2300,+46,10.000000 
 16,2300,+49,111.000000 
 16,2300,+52,218.000000 
 16,2300,+55,255.000000 
 16,2300,+58,240.000000 
 16,2300,+61,196.000000 
 16,2300,+64,207.000000 
 17,0200,+4,313.000000 
 17,0200,+7,266.000000 
 17,0200,+10,288.000000 
 17,0200,+13,197.000000 
 17,0200,+16,210.000000 
 17,0200,+19,298.000000 
 17,0200,+22,355.000000 
 17,0200,+25,297.000000 
 17,0200,+28,340.000000 
 17,0200,+31,313.000000 
 17,0200,+34,320.000000 
 17,0200,+37,353.000000 
 17,0200,+40,348.000000 
 17,0200,+43,10.000000 
 17,0200,+46,111.000000 
 17,0200,+49,218.000000 
 17,0200,+52,255.000000 
 17,0200,+55,240.000000 
 17,0200,+58,196.000000 
 17,0200,+61,207.000000 
 17,0500,+4,266.000000 
 17,0500,+7,288.000000 
 17,0500,+10,197.000000 
 17,0500,+13,210.000000 
 17,0500,+16,298.000000 
 17,0500,+19,355.000000 
 17,0500,+22,297.000000 
 17,0500,+25,340.000000 
 17,0500,+28,313.000000 
 17,0500,+31,320.000000 
 17,0500,+34,353.000000 
 17,0500,+37,348.000000 
 17,0500,+40,10.000000 
 17,0500,+43,111.000000 
 17,0500,+46,218.000000 
 17,0500,+49,255.000000 
 17,0500,+52,240.000000 
 17,0500,+55,196.000000 
 17,0500,+58,207.000000 
 17,0800,+4,270.000000 
 17,0800,+7,225.000000 
 17,0800,+10,323.000000 
 17,0800,+13,336.000000 
 17,0800,+16,99.000000 
 17,0800,+19,297.000000 
 17,0800,+22,324.000000 
 17,0800,+25,302.000000 
 17,0800,+28,315.000000 
 17,0800,+31,349.000000 
 17,0800,+34,358.000000 
 17,0800,+37,21.000000 
 17,0800,+40,68.000000 
 17,0800,+43,217.000000 
 17,0800,+46,255.000000 
 17,0800,+49,243.000000 
 17,0800,+52,189.000000 
 17,0800,+55,197.000000 
 17,1100,+4,225.000000 
 17,1100,+7,323.000000 
 17,1100,+10,336.000000 
 17,1100,+13,99.000000 
 17,1100,+16,297.000000 
 17,1100,+19,324.000000 
 17,1100,+22,302.000000 
 17,1100,+25,315.000000 
 17,1100,+28,349.000000 
 17,1100,+31,358.000000 
 17,1100,+34,21.000000 
 17,1100,+37,68.000000 
 17,1100,+40,217.000000 
 17,1100,+43,255.000000 
 17,1100,+46,243.000000 
 17,1100,+49,189.000000 
 17,1100,+52,197.000000 
 17,1400,+4,323.000000 
 17,1400,+7,336.000000 
 17,1400,+10,99.000000 
 17,1400,+13,297.000000 
 17,1400,+16,324.000000 
 17,1400,+19,302.000000 
 17,1400,+22,315.000000 
 17,1400,+25,349.000000 
 17,1400,+28,358.000000 
 17,1400,+31,21.000000 
 17,1400,+34,68.000000 
 17,1400,+37,217.000000 
 17,1400,+40,255.000000 
 17,1400,+43,243.000000 
 17,1400,+46,189.000000 
 17,1400,+49,197.000000 
 17,1700,+4,336.000000 
 17,1700,+7,99.000000 
 17,1700,+10,297.000000 
 17,1700,+13,324.000000 
 17,1700,+16,302.000000 
 17,1700,+19,315.000000 
 17,1700,+22,349.000000 
 17,1700,+25,358.000000 
 17,1700,+28,21.000000 
 17,1700,+31,68.000000 
 17,1700,+34,217.000000 
 17,1700,+37,255.000000 
 17,1700,+40,243.000000 
 17,1700,+43,189.000000 
 17,1700,+46,197.000000 
 17,2000,+4,349.000000 
 17,2000,+7,344.000000 
 17,2000,+10,331.000000 
 17,2000,+13,334.000000 
 17,2000,+16,349.000000 
 17,2000,+19,351.000000 
 17,2000,+22,352.000000 
 17,2000,+25,360.000000 
 17,2000,+28,14.000000 
 17,2000,+31,37.000000 
 17,2000,+34,249.000000 
 17,2000,+37,260.000000 
 17,2000,+40,203.000000 
 17,2000,+43,204.000000 
 17,2000,+46,158.000000 
 17,2000,+49,171.000000 
 17,2000,+52,190.000000 
 17,2000,+55,286.000000 
 17,2000,+58,323.000000 
 17,2000,+61,324.000000 
 17,2000,+64,337.000000 
 17,2000,+67,342.000000 
 17,2300,+4,344.000000 
 17,2300,+7,331.000000 
 17,2300,+10,334.000000 
 17,2300,+13,349.000000 
 17,2300,+16,351.000000 
 17,2300,+19,352.000000 
 17,2300,+22,360.000000 
 17,2300,+25,14.000000 
 17,2300,+28,37.000000 
 17,2300,+31,249.000000 
 17,2300,+34,260.000000 
 17,2300,+37,203.000000 
 17,2300,+40,204.000000 
 17,2300,+43,158.000000 
 17,2300,+46,171.000000 
 17,2300,+49,190.000000 
 17,2300,+52,286.000000 
 17,2300,+55,323.000000 
 17,2300,+58,324.000000 
 17,2300,+61,337.000000 
 17,2300,+64,342.000000 
 18,0200,+4,331.000000 
 18,0200,+7,334.000000 
 18,0200,+10,349.000000 
 18,0200,+13,351.000000 
 18,0200,+16,352.000000 
 18,0200,+19,360.000000 
 18,0200,+22,14.000000 
 18,0200,+25,37.000000 
 18,0200,+28,249.000000 
 18,0200,+31,260.000000 
 18,0200,+34,203.000000 
 18,0200,+37,204.000000 
 18,0200,+40,158.000000 
 18,0200,+43,171.000000 
 18,0200,+46,190.000000 
 18,0200,+49,286.000000 
 18,0200,+52,323.000000 
 18,0200,+55,324.000000 
 18,0200,+58,337.000000 
 18,0200,+61,342.000000 
 18,0500,+4,334.000000 
 18,0500,+7,349.000000 
 18,0500,+10,351.000000 
 18,0500,+13,352.000000 
 18,0500,+16,360.000000 
 18,0500,+19,14.000000 
 18,0500,+22,37.000000 
 18,0500,+25,249.000000 
 18,0500,+28,260.000000 
 18,0500,+31,203.000000 
 18,0500,+34,204.000000 
 18,0500,+37,158.000000 
 18,0500,+40,171.000000 
 18,0500,+43,190.000000 
 18,0500,+46,286.000000 
 18,0500,+49,323.000000 
 18,0500,+52,324.000000 
 18,0500,+55,337.000000 
 18,0500,+58,342.000000 
 18,0800,+4,354.000000 
 18,0800,+7,352.000000 
 18,0800,+10,347.000000 
 18,0800,+13,2.000000 
 18,0800,+16,20.000000 
 18,0800,+19,338.000000 
 18,0800,+22,281.000000 
 18,0800,+25,277.000000 
 18,0800,+28,242.000000 
 18,0800,+31,197.000000 
 18,0800,+34,159.000000 
 18,0800,+37,144.000000 
 18,0800,+40,167.000000 
 18,0800,+43,206.000000 
 18,0800,+46,244.000000 
 18,0800,+49,307.000000 
 18,0800,+52,341.000000 
 18,0800,+55,343.000000 
 18,1100,+4,352.000000 
 18,1100,+7,347.000000 
 18,1100,+10,2.000000 
 18,1100,+13,20.000000 
 18,1100,+16,338.000000 
 18,1100,+19,281.000000 
 18,1100,+22,277.000000 
 18,1100,+25,242.000000 
 18,1100,+28,197.000000 
 18,1100,+31,159.000000 
 18,1100,+34,144.000000 
 18,1100,+37,167.000000 
 18,1100,+40,206.000000 
 18,1100,+43,244.000000 
 18,1100,+46,307.000000 
 18,1100,+49,341.000000 
 18,1100,+52,343.000000 
 18,1400,+4,347.000000 
 18,1400,+7,2.000000 
 18,1400,+10,20.000000 
 18,1400,+13,338.000000 
 18,1400,+16,281.000000 
 18,1400,+19,277.000000 
 18,1400,+22,242.000000 
 18,1400,+25,197.000000 
 18,1400,+28,159.000000 
 18,1400,+31,144.000000 
 18,1400,+34,167.000000 
 18,1400,+37,206.000000 
 18,1400,+40,244.000000 
 18,1400,+43,307.000000 
 18,1400,+46,341.000000 
 18,1400,+49,343.000000 
 18,1700,+4,2.000000 
 18,1700,+7,20.000000 
 18,1700,+10,338.000000 
 18,1700,+13,281.000000 
 18,1700,+16,277.000000 
 18,1700,+19,242.000000 
 18,1700,+22,197.000000 
 18,1700,+25,159.000000 
 18,1700,+28,144.000000 
 18,1700,+31,167.000000 
 18,1700,+34,206.000000 
 18,1700,+37,244.000000 
 18,1700,+40,307.000000 
 18,1700,+43,341.000000 
 18,1700,+46,343.000000 
 18,2000,+4,15.000000 
 18,2000,+7,328.000000 
 18,2000,+10,286.000000 
 18,2000,+13,293.000000 
 18,2000,+16,291.000000 
 18,2000,+19,221.000000 
 18,2000,+22,159.000000 
 18,2000,+25,175.000000 
 18,2000,+28,166.000000 
 18,2000,+31,229.000000 
 18,2000,+34,224.000000 
 18,2000,+37,275.000000 
 18,2000,+40,297.000000 
 18,2000,+43,351.000000 
 18,2000,+46,342.000000 
 18,2000,+49,354.000000 
 18,2000,+52,27.000000 
 18,2000,+55,10.000000 
 18,2000,+58,339.000000 
 18,2000,+61,333.000000 
 18,2000,+64,356.000000 
 18,2000,+67,40.000000 
 18,2300,+4,328.000000 
 18,2300,+7,286.000000 
 18,2300,+10,293.000000 
 18,2300,+13,291.000000 
 18,2300,+16,221.000000 
 18,2300,+19,159.000000 
 18,2300,+22,175.000000 
 18,2300,+25,166.000000 
 18,2300,+28,229.000000 
 18,2300,+31,224.000000 
 18,2300,+34,275.000000 
 18,2300,+37,297.000000 
 18,2300,+40,351.000000 
 18,2300,+43,342.000000 
 18,2300,+46,354.000000 
 18,2300,+49,27.000000 
 18,2300,+52,10.000000 
 18,2300,+55,339.000000 
 18,2300,+58,333.000000 
 18,2300,+61,356.000000 
 18,2300,+64,40.000000 
 19,0200,+4,286.000000 
 19,0200,+7,293.000000 
 19,0200,+10,291.000000 
 19,0200,+13,221.000000 
 19,0200,+16,159.000000 
 19,0200,+19,175.000000 
 19,0200,+22,166.000000 
 19,0200,+25,229.000000 
 19,0200,+28,224.000000 
 19,0200,+31,275.000000 
 19,0200,+34,297.000000 
 19,0200,+37,351.000000 
 19,0200,+40,342.000000 
 19,0200,+43,354.000000 
 19,0200,+46,27.000000 
 19,0200,+49,10.000000 
 19,0200,+52,339.000000 
 19,0200,+55,333.000000 
 19,0200,+58,356.000000 
 19,0200,+61,40.000000 
 19,0500,+4,293.000000 
 19,0500,+7,291.000000 
 19,0500,+10,221.000000 
 19,0500,+13,159.000000 
 19,0500,+16,175.000000 
 19,0500,+19,166.000000 
 19,0500,+22,229.000000 
 19,0500,+25,224.000000 
 19,0500,+28,275.000000 
 19,0500,+31,297.000000 
 19,0500,+34,351.000000 
 19,0500,+37,342.000000 
 19,0500,+40,354.000000 
 19,0500,+43,27.000000 
 19,0500,+46,10.000000 
 19,0500,+49,339.000000 
 19,0500,+52,333.000000 
 19,0500,+55,356.000000 
 19,0500,+58,40.000000 
 19,0800,+4,223.000000 
 19,0800,+7,190.000000 
 19,0800,+10,168.000000 
 19,0800,+13,187.000000 
 19,0800,+16,175.000000 
 19,0800,+19,239.000000 
 19,0800,+22,287.000000 
 19,0800,+25,297.000000 
 19,0800,+28,289.000000 
 19,0800,+31,360.000000 
 19,0800,+34,39.000000 
 19,0800,+37,301.000000 
 19,0800,+40,123.000000 
 19,0800,+43,140.000000 
 19,0800,+46,90.000000 
 19,0800,+49,99.000000 
 19,0800,+52,114.000000 
 19,0800,+55,107.000000 
 19,1100,+4,190.000000 
 19,1100,+7,168.000000 
 19,1100,+10,187.000000 
 19,1100,+13,175.000000 
 19,1100,+16,239.000000 
 19,1100,+19,287.000000 
 19,1100,+22,297.000000 
 19,1100,+25,289.000000 
 19,1100,+28,360.000000 
 19,1100,+31,39.000000 
 19,1100,+34,301.000000 
 19,1100,+37,123.000000 
 19,1100,+40,140.000000 
 19,1100,+43,90.000000 
 19,1100,+46,99.000000 
 19,1100,+49,114.000000 
 19,1100,+52,107.000000 
 19,1400,+4,168.000000 
 19,1400,+7,187.000000 
 19,1400,+10,175.000000 
 19,1400,+13,239.000000 
 19,1400,+16,287.000000 
 19,1400,+19,297.000000 
 19,1400,+22,289.000000 
 19,1400,+25,360.000000 
 19,1400,+28,39.000000 
 19,1400,+31,301.000000 
 19,1400,+34,123.000000 
 19,1400,+37,140.000000 
 19,1400,+40,90.000000 
 19,1400,+43,99.000000 
 19,1400,+46,114.000000 
 19,1400,+49,107.000000 
 19,1700,+4,187.000000 
 19,1700,+7,175.000000 
 19,1700,+10,239.000000 
 19,1700,+13,287.000000 
 19,1700,+16,297.000000 
 19,1700,+19,289.000000 
 19,1700,+22,360.000000 
 19,1700,+25,39.000000 
 19,1700,+28,301.000000 
 19,1700,+31,123.000000 
 19,1700,+34,140.000000 
 19,1700,+37,90.000000 
 19,1700,+40,99.000000 
 19,1700,+43,114.000000 
 19,1700,+46,107.000000 
 19,2000,+4,203.000000 
 19,2000,+7,262.000000 
 19,2000,+10,300.000000 
 19,2000,+13,311.000000 
 19,2000,+16,356.000000 
 19,2000,+19,6.000000 
 19,2000,+22,4.000000 
 19,2000,+25,20.000000 
 19,2000,+28,51.000000 
 19,2000,+31,45.000000 
 19,2000,+34,36.000000 
 19,2000,+37,79.000000 
 19,2000,+40,36.000000 
 19,2000,+43,62.000000 
 19,2000,+46,133.000000 
 19,2000,+49,133.000000 
 19,2000,+52,161.000000 
 19,2000,+55,214.000000 
 19,2000,+58,225.000000 
 19,2000,+61,329.000000 
 19,2000,+64,325.000000 
 19,2000,+67,318.000000 
 19,2300,+4,262.000000 
 19,2300,+7,300.000000 
 19,2300,+10,311.000000 
 19,2300,+13,356.000000 
 19,2300,+16,6.000000 
 19,2300,+19,4.000000 
 19,2300,+22,20.000000 
 19,2300,+25,51.000000 
 19,2300,+28,45.000000 
 19,2300,+31,36.000000 
 19,2300,+34,79.000000 
 19,2300,+37,36.000000 
 19,2300,+40,62.000000 
 19,2300,+43,133.000000 
 19,2300,+46,133.000000 
 19,2300,+49,161.000000 
 19,2300,+52,214.000000 
 19,2300,+55,225.000000 
 19,2300,+58,329.000000 
 19,2300,+61,325.000000 
 19,2300,+64,318.000000 
 20,0200,+4,300.000000 
 20,0200,+7,311.000000 
 20,0200,+10,356.000000 
 20,0200,+13,6.000000 
 20,0200,+16,4.000000 
 20,0200,+19,20.000000 
 20,0200,+22,51.000000 
