Date,0
2020-01-10,-0.0009486407573113333
2020-01-13,0.004097275972955833
2020-01-14,0.0012491735075620333
2020-01-15,0.004581545234327166
2020-01-16,0.009214881248350033
2020-01-17,0.0046832416907548
2020-01-21,-0.0024818199690976
2020-01-22,-0.00019841315339734286
2020-01-23,-0.0026694500512900333
2020-01-24,-0.0063529030484892335
2020-01-27,-0.013404168056636532
2020-01-28,0.006813972846547833
2020-01-29,-0.0006963203946310665
2020-01-30,0.003946074016591766
2020-01-31,-0.0225858152519659
2020-02-03,0.005413878065822567
2020-02-04,0.012760391547876233
2020-02-05,0.013825931397124966
2020-02-06,0.0007830323911759335
2020-02-07,-0.007265781951184567
2020-02-10,0.005507535895791833
2020-02-11,0.0005473132765038334
2020-02-12,0.008945009192576233
2020-02-13,-0.004909123177991134
2020-02-14,0.0009626549850646001
2020-02-18,-0.006667049461230533
2020-02-19,0.0028481967769103333
2020-02-20,-0.0018874384861947335
2020-02-21,-0.0051850599286314665
2020-02-24,-0.032546655552218036
2020-02-25,-0.028765214038205533
2020-02-26,-0.005161931724910899
2020-02-27,-0.04013170041593797
2020-02-28,-0.0131313184963599
2020-03-02,0.04791846035647093
2020-03-03,-0.02555213463941823
2020-03-04,0.04413038793420313
2020-03-05,-0.03457241311223417
2020-03-06,-0.010413971883382367
2020-03-09,-0.0665076970544655
2020-03-10,0.046448330136687505
2020-03-11,-0.055128670118177764
2020-03-12,-0.08937347166434756
2020-03-13,0.08515287590294886
2020-03-16,-0.12229685212011533
2020-03-17,0.04843255505945976
2020-03-18,-0.059050999440364405
2020-03-19,0.0134236245157258
2020-03-20,-0.03985344600435426
2020-03-23,-0.0340487790637463
2020-03-24,0.11140919682222923
2020-03-25,0.026357898514024133
2020-03-26,0.062329439713536106
2020-03-27,-0.03482473355047384
2020-03-30,0.028948026105833302
2020-03-31,-0.021036392274448933
2020-04-01,-0.04142515339291113
2020-04-02,0.018883818822797466
2020-04-03,-0.019668660322209333
2020-04-06,0.07607829910114128
2020-04-07,-0.0005716230556611352
2020-04-08,0.03491633880815664
2020-04-09,0.015041734627359034
2020-04-13,-0.0184120519532857
2020-04-14,0.024248864065319436
2020-04-15,-0.023135902833314032
2020-04-16,-0.0012521838076877002
2020-04-17,0.03417452096363653
2020-04-20,-0.0218890017775511
2020-04-21,-0.025671378430913435
2020-04-22,0.018921694394311267
2020-04-23,-0.0005975106588814333
2020-04-24,0.010759879975794731
2020-04-27,0.015883178023024098
2020-04-28,-0.00029878560344229996
2020-04-29,0.020518672416687533
2020-04-30,-0.014890701135882133
2020-05-01,-0.025156529001891498
2020-05-04,-0.0002706454640489333
2020-05-05,0.004943612649560167
2020-05-06,-0.010483032059152533
2020-05-07,0.008854057330787833
2020-05-08,0.020418804113211998
2020-05-11,-0.005895725159209267
2020-05-12,-0.016808283757569698
2020-05-13,-0.02299314885827697
2020-05-14,0.0174030955623147
2020-05-15,0.0005953802641402
2020-05-18,0.039676890699233636
2020-05-19,-0.014154240181433466
2020-05-20,0.0138469233867939
2020-05-21,-0.0003435715709049667
2020-05-22,-2.47099320523333e-06
2020-05-26,0.023956872090719266
2020-05-27,0.024107077415002898
2020-05-28,-0.003237278658382333
2020-05-29,0.0012181146685293334
2020-06-01,0.0013914093036403667
2020-06-02,0.009383069883783268
2020-06-03,0.0215775096162671
2020-06-04,0.00038168733144066665
2020-06-05,0.030788992195217902
2020-06-08,0.015234326760311301
2020-06-09,-0.011136197879702667
2020-06-10,-0.012235743317589134
2020-06-11,-0.06411725546405583
2020-06-12,0.0184490684470368
2020-06-15,0.006329847284307633
2020-06-16,0.018024481769377865
2020-06-17,-0.006188367549796667
2020-06-18,-0.0026118493409051998
2020-06-19,-0.007707099237072634
2020-06-22,0.0035267530705938668
2020-06-23,0.005069997268096334
2020-06-24,-0.025075910234905133
2020-06-25,0.010456871888718399
2020-06-26,-0.02650646549874393
2020-06-29,0.019648596120598466
2020-06-30,0.008247360930449766
2020-07-01,-0.004325975838951733
2020-07-02,0.0032317574676127337
2020-07-06,0.017282118586689932
2020-07-07,-0.016054355111400766
2020-07-08,0.0050988239996374
2020-07-09,-0.0149802907086814
2020-07-10,0.014342123394932965
2020-07-13,0.0004704407065568
2020-07-14,0.019939253259663735
2020-07-15,0.009491659395829266
2020-07-16,-0.004352940501040533
2020-07-17,-0.0002973878074649
2020-07-20,-0.002358018898635767
2020-07-21,0.007845480943592999
2020-07-22,0.004704852258767866
2020-07-23,-0.0073480476482787995
2020-07-24,-0.004852927117799233
2020-07-27,0.0025005726242220334
2020-07-28,-0.0065567620763104005
2020-07-29,0.005150028153346633
2020-07-30,-0.009326501063933632
2020-07-31,0.0008121721173181667
2020-08-03,0.004681116986935767
2020-08-04,0.005224001635922067
2020-08-05,0.012681725292899201
2020-08-06,0.003990684525809467
2020-08-07,0.006337079229852834
2020-08-10,0.0139428191593616
2020-08-11,-0.0005930427301152
2020-08-12,0.007631776956464567
2020-08-13,-0.0105683514187144
2020-08-14,0.0006096325046349334
2020-08-17,-0.0042172567753749664
2020-08-18,-0.0024717042412841996
2020-08-19,-0.0020287756297868004
2020-08-20,-2.690150317983334e-05
2020-08-21,0.0041084055531240326
2020-08-24,0.013181768983195565
2020-08-25,-0.0022769405217748996
2020-08-26,0.0007580114766864332
2020-08-27,0.005456483259364667
2020-08-28,0.0057616811538711
2020-08-31,-0.005739309296631134
2020-09-01,0.0034533468609980332
2020-09-02,0.014277080228805068
2020-09-03,-0.02327084813837113
2020-09-04,-0.0016614391737214001
2020-09-08,-0.020007848886209333
