지점,지점명,일시,기온(°C),풍속(m/s),풍향(16방위),습도(%),전운량(10분위)
129,서산,2017-01-02 10:00,6.5,3,180,99,8
129,서산,2017-01-02 11:00,7.6,2.5,200,94,9
129,서산,2017-01-02 12:00,9.1,2.4,200,94,4
129,서산,2017-01-02 13:00,10.7,3.9,270,87,8
129,서산,2017-01-02 14:00,10.4,3.6,270,74,2
129,서산,2017-01-02 15:00,10.5,3.6,270,72,4
129,서산,2017-01-02 16:00,8.8,3.5,290,80,4
129,서산,2017-01-02 17:00,7.3,1.7,320,86,4
129,서산,2017-01-02 18:00,5.7,.5,250,95,5
129,서산,2017-01-02 19:00,6.1,1.8,270,96,
129,서산,2017-01-02 20:00,5.8,3.2,290,94,
129,서산,2017-01-02 21:00,4.6,3.3,290,93,9
129,서산,2017-01-02 22:00,2.4,.6,180,99,
129,서산,2017-01-02 23:00,2.3,.7,230,99,
129,서산,2017-01-03 00:00,2.3,1.1,320,99,9
129,서산,2017-01-03 01:00,2.3,1.3,320,99,
129,서산,2017-01-03 02:00,2.2,1.7,20,82,
129,서산,2017-01-03 03:00,.2,.4,0,88,0
129,서산,2017-01-03 04:00,-1,.6,90,99,2
129,서산,2017-01-03 05:00,-1.4,.2,0,99,8
129,서산,2017-01-03 06:00,-2.6,.2,0,99,0
129,서산,2017-01-03 07:00,-2.5,.2,0,99,0
129,서산,2017-01-03 08:00,-3.1,.4,0,99,0
129,서산,2017-01-03 09:00,-1.5,.5,50,99,0
129,서산,2017-01-03 10:00,1.5,.3,0,99,0
129,서산,2017-01-03 11:00,4.4,2.3,200,83,0
129,서산,2017-01-03 12:00,6,2.5,200,75,0
129,서산,2017-01-03 13:00,7.2,3.7,230,69,0
129,서산,2017-01-03 14:00,7.8,3.3,200,73,2
129,서산,2017-01-03 15:00,7.8,3.2,200,66,1
129,서산,2017-01-03 16:00,7.4,3.4,230,67,0
129,서산,2017-01-03 17:00,6.1,2.9,230,74,0
129,서산,2017-01-03 18:00,3.9,1.3,180,83,0
129,서산,2017-01-03 19:00,2.7,1.3,200,88,
129,서산,2017-01-03 20:00,2.4,1.6,180,93,
129,서산,2017-01-03 21:00,.2,1.6,230,99,0
129,서산,2017-01-03 22:00,-.8,.3,0,99,
129,서산,2017-01-03 23:00,-1.7,.6,360,99,
129,서산,2017-01-04 00:00,-1.7,.1,0,99,0
129,서산,2017-01-04 01:00,-1.5,.3,0,99,
129,서산,2017-01-04 02:00,-.1,.2,0,99,
129,서산,2017-01-04 03:00,.3,.3,0,99,9
129,서산,2017-01-04 04:00,.7,.3,0,99,9
129,서산,2017-01-04 05:00,1,.3,0,99,9
129,서산,2017-01-04 06:00,1,.8,20,99,8
129,서산,2017-01-04 07:00,.3,.2,0,99,9
129,서산,2017-01-04 08:00,.8,.6,70,99,9
129,서산,2017-01-04 09:00,1.3,.9,50,99,6
129,서산,2017-01-04 10:00,3.9,0,0,99,5
129,서산,2017-01-04 11:00,6.6,1.3,340,99,5
129,서산,2017-01-04 12:00,8.3,1.6,360,79,3
129,서산,2017-01-04 13:00,8.9,2.6,340,56,3
129,서산,2017-01-04 14:00,9.5,2.8,360,44,0
129,서산,2017-01-04 15:00,9.7,2.5,340,51,3
129,서산,2017-01-04 16:00,8.8,2.4,340,42,4
129,서산,2017-01-04 17:00,7,2.5,290,53,4
129,서산,2017-01-04 18:00,5.2,1.2,320,55,3
129,서산,2017-01-04 19:00,4.1,.9,360,66,
129,서산,2017-01-04 20:00,2.7,1.1,20,73,
129,서산,2017-01-04 21:00,2,.7,360,78,0
129,서산,2017-01-04 22:00,.9,.7,20,79,
129,서산,2017-01-04 23:00,-.2,.5,160,89,
129,서산,2017-01-05 00:00,.1,.5,90,86,4
129,서산,2017-01-05 01:00,-.4,1,70,90,
129,서산,2017-01-05 02:00,-.1,.3,0,87,
129,서산,2017-01-05 03:00,-.8,.1,0,92,9
129,서산,2017-01-05 04:00,-.8,.4,0,92,8
129,서산,2017-01-05 05:00,1.6,1,70,75,7
129,서산,2017-01-05 06:00,.8,.8,20,79,8
129,서산,2017-01-05 07:00,.9,.9,20,81,8
129,서산,2017-01-05 08:00,.8,1.8,20,84,7
129,서산,2017-01-05 09:00,1.8,.9,20,83,8
129,서산,2017-01-05 10:00,3,2.3,50,80,8
129,서산,2017-01-05 11:00,4.1,2.6,50,75,9
129,서산,2017-01-05 12:00,5.2,2.8,50,70,8
129,서산,2017-01-05 13:00,6.5,2.9,50,67,9
129,서산,2017-01-05 14:00,6.9,2.9,50,66,9
129,서산,2017-01-05 15:00,7.2,2.3,70,66,10
129,서산,2017-01-05 16:00,7.4,2.6,70,67,10
129,서산,2017-01-05 17:00,7.3,2.9,70,69,10
129,서산,2017-01-05 18:00,7.1,2.5,70,73,10
129,서산,2017-01-05 19:00,7.3,2,70,75,
129,서산,2017-01-05 20:00,7.3,1.9,70,75,
129,서산,2017-01-05 21:00,7,1.9,50,76,8
129,서산,2017-01-05 22:00,7.1,2,70,75,
129,서산,2017-01-05 23:00,7,2.1,90,74,
129,서산,2017-01-06 00:00,6.7,1.8,70,75,7
129,서산,2017-01-06 01:00,6.5,1.4,90,75,
129,서산,2017-01-06 02:00,6.4,2.5,70,76,
129,서산,2017-01-06 03:00,5.8,1.4,70,78,8
129,서산,2017-01-06 04:00,5.3,1.8,70,80,6
129,서산,2017-01-06 05:00,5.1,1.7,70,81,5
129,서산,2017-01-06 06:00,4.5,1.6,50,82,5
129,서산,2017-01-06 07:00,4.6,1.4,70,82,7
129,서산,2017-01-06 08:00,4.3,1,90,83,7
129,서산,2017-01-06 09:00,5.4,.8,50,82,7
129,서산,2017-01-06 10:00,6.7,1.5,70,77,7
129,서산,2017-01-06 11:00,8.1,.8,20,71,6
129,서산,2017-01-06 12:00,8.8,1.2,70,68,9
129,서산,2017-01-06 13:00,9.3,1,20,67,9
129,서산,2017-01-06 14:00,9.5,.8,320,67,5
129,서산,2017-01-06 15:00,10.3,1.5,320,65,5
129,서산,2017-01-06 16:00,9.2,1,340,70,4
129,서산,2017-01-06 17:00,8.1,.2,0,77,4
129,서산,2017-01-06 18:00,6.5,1.1,20,83,2
129,서산,2017-01-06 19:00,5.1,1,50,88,
129,서산,2017-01-06 20:00,3.5,.9,360,97,
129,서산,2017-01-06 21:00,1.4,1,90,99,0
129,서산,2017-01-06 22:00,.8,.8,360,99,
129,서산,2017-01-06 23:00,2.3,1.3,70,99,
129,서산,2017-01-07 00:00,.3,.4,0,99,0
129,서산,2017-01-07 01:00,.1,.4,0,99,
129,서산,2017-01-07 02:00,-.5,.4,0,99,
129,서산,2017-01-07 03:00,-1,.3,0,99,0
129,서산,2017-01-07 04:00,-1.3,.9,50,99,3
129,서산,2017-01-07 05:00,1.5,1.4,20,99,0
129,서산,2017-01-07 06:00,-.5,.5,50,99,0
129,서산,2017-01-07 07:00,-1.2,.6,70,99,0
129,서산,2017-01-07 08:00,-2,.8,50,99,6
129,서산,2017-01-07 09:00,1.4,1.3,50,99,9
129,서산,2017-01-07 10:00,3.6,.6,340,99,4
129,서산,2017-01-07 11:00,6.5,1.5,50,84,5
129,서산,2017-01-07 12:00,8.2,.9,90,74,7
129,서산,2017-01-07 13:00,9.3,1.1,90,65,8
129,서산,2017-01-07 14:00,9.1,1.4,340,66,7
129,서산,2017-01-07 15:00,9,2.4,340,74,8
129,서산,2017-01-07 16:00,9.2,1.9,50,66,5
129,서산,2017-01-07 17:00,7.6,1.8,50,71,7
129,서산,2017-01-07 18:00,6,1.4,20,81,8
129,서산,2017-01-07 19:00,5.2,2.2,360,84,
129,서산,2017-01-07 20:00,4.3,.7,20,92,
129,서산,2017-01-07 21:00,4.3,1.4,20,91,9
129,서산,2017-01-07 22:00,4.3,1.5,50,90,
129,서산,2017-01-07 23:00,4.2,1.3,50,91,
129,서산,2017-01-08 00:00,4.4,1.2,50,91,10
129,서산,2017-01-08 01:00,4.8,1.6,20,89,
129,서산,2017-01-08 02:00,4.9,1.5,20,84,
129,서산,2017-01-08 03:00,5.3,1.5,20,79,10
129,서산,2017-01-08 04:00,5.3,2.2,70,79,10
129,서산,2017-01-08 05:00,5.4,2.2,70,79,2
129,서산,2017-01-08 06:00,4.8,2.2,50,83,4
129,서산,2017-01-08 07:00,5.2,2,50,83,7
129,서산,2017-01-08 08:00,5.1,1.7,50,82,9
129,서산,2017-01-08 09:00,6,1.8,50,79,9
129,서산,2017-01-08 10:00,7.1,2,70,75,8
129,서산,2017-01-08 11:00,8.3,.7,360,71,9
129,서산,2017-01-08 12:00,9.4,1.2,360,68,9
129,서산,2017-01-08 13:00,9.8,1.2,270,66,9
129,서산,2017-01-08 14:00,10.2,2.1,230,67,10
129,서산,2017-01-08 15:00,9.5,2.7,290,71,10
129,서산,2017-01-08 16:00,8.9,2.6,320,75,9
129,서산,2017-01-08 17:00,7.8,2.2,320,80,9
129,서산,2017-01-08 18:00,6.9,2.7,320,87,10
129,서산,2017-01-08 19:00,6.3,.8,360,89,
129,서산,2017-01-08 20:00,6,2.3,290,89,
129,서산,2017-01-08 21:00,5.9,3.4,320,92,10
129,서산,2017-01-08 22:00,5.8,4.2,320,88,
129,서산,2017-01-08 23:00,5.5,4.2,290,93,10
129,서산,2017-01-09 00:00,5.3,3.5,290,88,10
129,서산,2017-01-09 01:00,5.1,4,270,88,
129,서산,2017-01-09 02:00,4.4,4.6,290,86,
129,서산,2017-01-09 03:00,4.2,3.7,290,83,9
129,서산,2017-01-09 04:00,4.2,4,270,85,9
129,서산,2017-01-09 05:00,4,3.8,270,82,8
129,서산,2017-01-09 06:00,4.1,2.2,270,85,9
129,서산,2017-01-09 07:00,4,1.6,290,88,9
129,서산,2017-01-09 08:00,3.6,5,320,85,8
129,서산,2017-01-09 09:00,3.7,3.8,290,85,6
129,서산,2017-01-09 10:00,3.3,5,320,80,8
129,서산,2017-01-09 11:00,3.5,4.2,320,77,4
129,서산,2017-01-09 12:00,5.2,5.1,290,70,3
129,서산,2017-01-09 13:00,4.7,5.5,290,63,1
129,서산,2017-01-09 14:00,4.8,5.1,320,68,1
129,서산,2017-01-09 15:00,4.5,4.3,320,68,0
129,서산,2017-01-09 16:00,4.1,3.2,320,68,0
129,서산,2017-01-09 17:00,3,4.1,290,70,0
129,서산,2017-01-09 18:00,1.8,3.1,320,66,0
129,서산,2017-01-09 19:00,.2,.6,200,66,
129,서산,2017-01-09 20:00,-2,.4,0,83,
129,서산,2017-01-09 21:00,-2.6,.4,0,86,0
129,서산,2017-01-09 22:00,-3.5,.6,20,89,
129,서산,2017-01-09 23:00,-3.7,.2,0,91,
129,서산,2017-01-10 00:00,-1,2.2,320,81,0
129,서산,2017-01-10 01:00,-2.7,1,250,85,
129,서산,2017-01-10 02:00,-3.5,.9,320,89,
129,서산,2017-01-10 03:00,-2.5,1.4,110,86,4
129,서산,2017-01-10 04:00,-1.9,1.9,90,84,7
129,서산,2017-01-10 05:00,-.7,1.2,50,79,8
129,서산,2017-01-10 06:00,0,1.8,340,74,7
129,서산,2017-01-10 07:00,-.2,1.8,340,74,4
129,서산,2017-01-10 08:00,-1.1,1.4,20,74,1
129,서산,2017-01-10 09:00,-.3,1.2,20,68,1
129,서산,2017-01-10 10:00,1.3,2.6,320,64,0
129,서산,2017-01-10 11:00,2.3,3.2,290,64,7
129,서산,2017-01-10 12:00,2.7,3.1,270,65,9
129,서산,2017-01-10 13:00,.3,2.9,340,97,9
129,서산,2017-01-10 14:00,1.3,3.6,340,94,9
129,서산,2017-01-10 15:00,1.6,3.6,340,77,7
129,서산,2017-01-10 16:00,1.4,4,320,67,3
129,서산,2017-01-10 17:00,.2,4.5,320,59,4
129,서산,2017-01-10 18:00,-1.2,4.7,290,62,0
129,서산,2017-01-10 19:00,-1.7,4,290,65,
129,서산,2017-01-10 20:00,-2.1,2.4,290,68,
129,서산,2017-01-10 21:00,-2.2,3.5,320,56,0
129,서산,2017-01-10 22:00,-3.1,1.6,320,62,
129,서산,2017-01-10 23:00,-3.4,3,320,59,
129,서산,2017-01-11 00:00,-3.7,2.8,340,62,0
129,서산,2017-01-11 01:00,-4,2.4,340,56,
129,서산,2017-01-11 02:00,-3.9,2.8,340,57,
129,서산,2017-01-11 03:00,-4.4,1.5,360,61,0
129,서산,2017-01-11 04:00,-4.9,1.1,20,59,0
129,서산,2017-01-11 05:00,-5.6,1.1,70,53,0
129,서산,2017-01-11 06:00,-7,1.3,70,60,0
129,서산,2017-01-11 07:00,-8.8,.6,160,78,0
129,서산,2017-01-11 08:00,-8.2,.7,290,84,0
129,서산,2017-01-11 09:00,-5.9,.4,0,75,0
129,서산,2017-01-11 10:00,-2.8,1.2,200,60,2
129,서산,2017-01-11 11:00,-1.5,1.1,200,53,0
129,서산,2017-01-11 12:00,.2,2.4,200,56,8
129,서산,2017-01-11 13:00,-.4,2.9,180,67,9
129,서산,2017-01-11 14:00,-1.3,2.8,200,97,8
129,서산,2017-01-11 15:00,-.9,3.1,180,96,6
129,서산,2017-01-11 16:00,.4,2,200,90,5
129,서산,2017-01-11 17:00,.1,2.2,180,91,0
129,서산,2017-01-11 18:00,-1.7,1.1,160,96,0
129,서산,2017-01-11 19:00,-3.1,.1,0,99,
129,서산,2017-01-11 20:00,-4,1.2,200,99,
129,서산,2017-01-11 21:00,-4.6,0,0,99,3
129,서산,2017-01-11 22:00,-4.7,.3,0,99,
129,서산,2017-01-11 23:00,-3.4,.1,0,99,
129,서산,2017-01-12 00:00,-2.6,.8,20,99,9
129,서산,2017-01-12 01:00,-2.6,1.1,160,99,9
129,서산,2017-01-12 02:00,-3.4,.6,230,99,
129,서산,2017-01-12 03:00,-.7,2.2,180,99,1
129,서산,2017-01-12 04:00,.3,1.9,180,78,7
129,서산,2017-01-12 05:00,2.1,2.4,250,69,8
129,서산,2017-01-12 06:00,2.1,2.3,250,64,6
129,서산,2017-01-12 07:00,.9,1.2,160,74,6
129,서산,2017-01-12 08:00,-.1,1.1,200,80,4
129,서산,2017-01-12 09:00,.6,.7,20,80,10
129,서산,2017-01-12 10:00,.2,.3,0,99,10
129,서산,2017-01-12 11:00,1.4,1.5,180,99,8
129,서산,2017-01-12 12:00,1.7,3,340,99,5
129,서산,2017-01-12 13:00,1.7,3.8,20,72,6
129,서산,2017-01-12 14:00,1.1,2.1,20,72,6
129,서산,2017-01-12 15:00,1.1,3.3,340,69,6
129,서산,2017-01-12 16:00,.8,3.8,320,64,2
129,서산,2017-01-12 17:00,.2,3.1,320,58,2
129,서산,2017-01-12 18:00,-.8,.9,340,66,0
129,서산,2017-01-12 19:00,-2.8,1.1,360,86,
129,서산,2017-01-12 20:00,-3.9,.6,110,83,
129,서산,2017-01-12 21:00,-4.5,1.1,320,85,0
129,서산,2017-01-12 22:00,-5,.4,0,85,
129,서산,2017-01-12 23:00,-2.5,2.4,340,69,
129,서산,2017-01-13 00:00,-3,2,340,66,0
129,서산,2017-01-13 01:00,-3.7,1.2,360,66,
129,서산,2017-01-13 02:00,-5.6,.8,20,80,
129,서산,2017-01-13 03:00,-6.9,0,0,90,0
129,서산,2017-01-13 04:00,-7.3,1.4,50,92,0
129,서산,2017-01-13 05:00,-7,.1,0,91,8
129,서산,2017-01-13 06:00,-6.5,.4,0,95,8
129,서산,2017-01-13 07:00,-7.4,.3,0,97,7
129,서산,2017-01-13 08:00,-6.1,0,0,96,6
129,서산,2017-01-13 09:00,-4.4,1.3,70,88,9
129,서산,2017-01-13 10:00,-4.4,1.9,20,95,10
129,서산,2017-01-13 11:00,-4.5,3.1,360,99,10
129,서산,2017-01-13 12:00,-4.1,3.2,20,92,9
129,서산,2017-01-13 13:00,-2.6,3.3,360,82,9
129,서산,2017-01-13 14:00,-2.5,2.3,360,85,6
129,서산,2017-01-13 15:00,-1.5,4.5,320,77,6
129,서산,2017-01-13 16:00,-1.9,4.8,290,79,5
129,서산,2017-01-13 17:00,-1.9,4.9,320,73,6
129,서산,2017-01-13 18:00,-2.4,5.1,290,70,6
129,서산,2017-01-13 19:00,-2.9,5.4,320,71,
129,서산,2017-01-13 20:00,-3.3,6.1,320,67,
129,서산,2017-01-13 21:00,-3.4,4.6,340,71,9
129,서산,2017-01-13 22:00,-3.8,4.7,320,72,9
129,서산,2017-01-13 23:00,-4.1,3.1,340,71,6
129,서산,2017-01-14 00:00,-3.8,3,340,69,9
129,서산,2017-01-14 01:00,-4.3,2.7,340,70,
129,서산,2017-01-14 02:00,-4.5,4.3,340,68,
129,서산,2017-01-14 03:00,-5,4.3,340,66,4
129,서산,2017-01-14 04:00,-5,4.4,320,63,3
129,서산,2017-01-14 05:00,-5.3,4.3,340,66,2
129,서산,2017-01-14 06:00,-5.2,5.3,320,66,5
129,서산,2017-01-14 07:00,-5.5,4.9,340,64,8
129,서산,2017-01-14 08:00,-5.7,4.3,340,71,6
129,서산,2017-01-14 09:00,-5.3,4.6,340,65,4
129,서산,2017-01-14 10:00,-4.9,4.5,340,66,4
129,서산,2017-01-14 11:00,-5,4.6,340,52,1
129,서산,2017-01-14 12:00,-5.1,5.6,360,46,0
129,서산,2017-01-14 13:00,-4.8,5.1,340,47,0
129,서산,2017-01-14 14:00,-4.5,6.6,340,49,0
129,서산,2017-01-14 15:00,-4.1,5.1,320,46,0
129,서산,2017-01-14 16:00,-4,5.8,320,48,0
129,서산,2017-01-14 17:00,-4.2,5.7,320,55,1
129,서산,2017-01-14 18:00,-4.9,4.7,340,54,3
129,서산,2017-01-14 19:00,-5.4,4.5,340,58,
129,서산,2017-01-14 20:00,-6,4.7,320,55,
129,서산,2017-01-14 21:00,-6.1,3.8,340,57,2
129,서산,2017-01-14 22:00,-6.3,4.2,340,51,
129,서산,2017-01-14 23:00,-6.4,2.8,340,53,
129,서산,2017-01-15 00:00,-7.6,.9,360,58,0
129,서산,2017-01-15 01:00,-8,1.3,50,55,
129,서산,2017-01-15 02:00,-8.5,1.2,50,59,
129,서산,2017-01-15 03:00,-9.4,.5,50,66,0
129,서산,2017-01-15 04:00,-10.8,.7,320,75,0
129,서산,2017-01-15 05:00,-9.3,1.6,70,69,0
129,서산,2017-01-15 06:00,-10,.4,0,79,0
129,서산,2017-01-15 07:00,-11.1,.3,0,87,0
129,서산,2017-01-15 08:00,-11.6,.9,270,84,0
129,서산,2017-01-15 09:00,-6.6,1.3,20,79,0
129,서산,2017-01-15 10:00,-4.4,2.1,360,65,0
129,서산,2017-01-15 11:00,-3.2,3.6,360,58,0
129,서산,2017-01-15 12:00,-2.6,3.2,360,55,0
129,서산,2017-01-15 13:00,-1.4,3.4,360,51,0
129,서산,2017-01-15 14:00,-1.2,4.6,290,53,0
129,서산,2017-01-15 15:00,-.7,3,340,57,0
129,서산,2017-01-15 16:00,-.9,2.7,320,57,0
129,서산,2017-01-15 17:00,-1.8,2.7,320,60,0
129,서산,2017-01-15 18:00,-3.7,.9,320,69,0
129,서산,2017-01-15 19:00,-4.3,1.6,180,72,
129,서산,2017-01-15 20:00,-5.6,.8,160,79,
129,서산,2017-01-15 21:00,-7.6,.1,0,87,0
129,서산,2017-01-15 22:00,-7.5,.4,0,90,
129,서산,2017-01-15 23:00,-7.9,.6,140,93,
129,서산,2017-01-16 00:00,-6.8,1.3,50,90,0
129,서산,2017-01-16 01:00,-5.8,1,20,80,
129,서산,2017-01-16 02:00,-5.5,1.3,20,75,
129,서산,2017-01-16 03:00,-6.3,.9,360,80,0
129,서산,2017-01-16 04:00,-9.3,.9,50,91,0
129,서산,2017-01-16 05:00,-9.6,.1,0,92,0
129,서산,2017-01-16 06:00,-10.1,.4,0,93,0
129,서산,2017-01-16 07:00,-10.6,0,0,94,0
129,서산,2017-01-16 08:00,-10.6,.2,0,93,1
129,서산,2017-01-16 09:00,-7.3,.1,0,90,1
129,서산,2017-01-16 10:00,-2.8,.6,360,74,0
129,서산,2017-01-16 11:00,-1.1,1.1,360,54,0
129,서산,2017-01-16 12:00,.5,2.1,340,46,0
129,서산,2017-01-16 13:00,1.3,2.1,360,44,0
129,서산,2017-01-16 14:00,2,1.5,360,40,0
129,서산,2017-01-16 15:00,2,2.5,360,42,0
129,서산,2017-01-16 16:00,1.6,2.5,340,45,0
129,서산,2017-01-16 17:00,.4,2.2,340,47,0
129,서산,2017-01-16 18:00,-1.4,1.3,340,62,0
129,서산,2017-01-16 19:00,-3,1.4,50,69,
129,서산,2017-01-16 20:00,-4,1.4,110,72,
129,서산,2017-01-16 21:00,-6.8,.2,0,82,0
129,서산,2017-01-16 22:00,-6.9,.8,90,84,
129,서산,2017-01-16 23:00,-7.7,.6,20,84,
129,서산,2017-01-17 00:00,-8.2,.6,70,86,0
129,서산,2017-01-17 01:00,-8.6,.1,0,89,
129,서산,2017-01-17 02:00,-9.6,1.1,50,92,
129,서산,2017-01-17 03:00,-9.4,.1,0,90,0
129,서산,2017-01-17 04:00,-9.7,.1,0,94,0
129,서산,2017-01-17 05:00,-9.2,.3,0,94,5
129,서산,2017-01-17 06:00,-9.3,1.3,70,93,6
129,서산,2017-01-17 07:00,-9,.3,0,93,7
129,서산,2017-01-17 08:00,-8.2,.2,0,91,5
129,서산,2017-01-17 09:00,-6.7,.3,0,92,7
129,서산,2017-01-17 10:00,-3.4,.3,0,75,7
129,서산,2017-01-17 11:00,-1,.5,290,76,8
129,서산,2017-01-17 12:00,1.4,1.5,200,58,7
129,서산,2017-01-17 13:00,2,1.7,230,61,8
129,서산,2017-01-17 14:00,3,1.4,320,62,8
129,서산,2017-01-17 15:00,3,1,340,65,7
129,서산,2017-01-17 16:00,3,1.6,360,67,6
129,서산,2017-01-17 17:00,2.2,1.8,360,69,5
129,서산,2017-01-17 18:00,.5,1.1,20,72,3
129,서산,2017-01-17 19:00,-.1,.6,20,78,
129,서산,2017-01-17 20:00,-1.2,.8,50,83,
129,서산,2017-01-17 21:00,-1.3,.5,70,93,9
129,서산,2017-01-17 22:00,-1.1,.4,0,86,
129,서산,2017-01-17 23:00,-.9,.6,340,84,
129,서산,2017-01-18 00:00,-.8,.3,0,86,9
129,서산,2017-01-18 01:00,-.7,.5,70,89,
129,서산,2017-01-18 02:00,-1.2,.1,0,92,
129,서산,2017-01-18 03:00,-.7,.5,50,84,9
129,서산,2017-01-18 04:00,-2.1,.1,0,93,9
129,서산,2017-01-18 05:00,-3.2,.3,0,92,7
129,서산,2017-01-18 06:00,-3.6,0,0,96,9
129,서산,2017-01-18 07:00,-4.5,.4,0,98,9
129,서산,2017-01-18 08:00,-2.4,1.4,110,98,7
129,서산,2017-01-18 09:00,-2.9,.2,0,99,2
129,서산,2017-01-18 10:00,-.1,.3,0,90,1
129,서산,2017-01-18 11:00,2.2,.6,320,81,0
129,서산,2017-01-18 12:00,3.8,1.8,230,70,4
129,서산,2017-01-18 13:00,3.7,2.5,180,69,9
129,서산,2017-01-18 14:00,3.3,2.7,230,78,10
129,서산,2017-01-18 15:00,2.9,1.5,250,89,10
129,서산,2017-01-18 16:00,2.1,1,230,99,10
129,서산,2017-01-18 17:00,1.8,.1,0,99,9
129,서산,2017-01-18 18:00,.2,.7,90,99,8
129,서산,2017-01-18 19:00,-1.6,.2,0,99,
129,서산,2017-01-18 20:00,-1.9,.4,0,99,
129,서산,2017-01-18 21:00,-2.8,.4,0,99,7
129,서산,2017-01-18 22:00,-3.8,.8,50,99,10
129,서산,2017-01-18 23:00,-4.4,.8,20,99,10
129,서산,2017-01-19 00:00,-4.4,.5,360,99,10
129,서산,2017-01-19 01:00,-5,.3,0,99,10
129,서산,2017-01-19 02:00,-6.1,0,0,99,3
129,서산,2017-01-19 03:00,-6.7,.5,50,99,0
129,서산,2017-01-19 04:00,-4.3,1,20,99,0
129,서산,2017-01-19 05:00,-3.9,1.1,20,99,6
129,서산,2017-01-19 06:00,-4.5,.9,50,99,0
129,서산,2017-01-19 07:00,-4.9,.9,50,99,1
129,서산,2017-01-19 08:00,-6.1,.7,70,99,2
129,서산,2017-01-19 09:00,-4.3,.7,50,99,0
129,서산,2017-01-19 10:00,-1.8,.1,0,99,0
129,서산,2017-01-19 11:00,.2,.5,340,89,0
129,서산,2017-01-19 12:00,2.2,2,340,57,3
129,서산,2017-01-19 13:00,3,1.8,320,54,4
129,서산,2017-01-19 14:00,3.6,1.1,50,45,7
129,서산,2017-01-19 15:00,4.2,1.1,270,41,7
129,서산,2017-01-19 16:00,4.3,3.1,230,47,3
129,서산,2017-01-19 17:00,1.5,2.9,320,71,4
129,서산,2017-01-19 18:00,-.2,.8,290,74,4
129,서산,2017-01-19 19:00,-1.6,.3,0,81,
129,서산,2017-01-19 20:00,-2.1,.8,110,82,
129,서산,2017-01-19 21:00,-2.8,.6,160,91,10
129,서산,2017-01-19 22:00,-2.8,.4,0,93,
129,서산,2017-01-19 23:00,-2.4,1.3,70,89,
129,서산,2017-01-20 00:00,-3.2,.2,0,93,10
129,서산,2017-01-20 01:00,-2.6,0,0,99,10
129,서산,2017-01-20 02:00,-2.5,.6,50,99,10
129,서산,2017-01-20 03:00,-2.6,.8,140,99,4
129,서산,2017-01-20 04:00,-3.7,.5,250,99,2
129,서산,2017-01-20 05:00,-2.1,1.9,270,99,10
129,서산,2017-01-20 06:00,-2.1,7.5,320,99,10
129,서산,2017-01-20 07:00,-2.1,6.3,320,99,10
129,서산,2017-01-20 08:00,-2.2,7.3,320,98,10
129,서산,2017-01-20 09:00,-2.5,7.4,320,83,10
129,서산,2017-01-20 10:00,-3.2,8.3,320,82,10
129,서산,2017-01-20 11:00,-2.9,5.5,320,84,10
129,서산,2017-01-20 12:00,-2.7,6.7,320,80,8
129,서산,2017-01-20 13:00,-2,6.9,320,79,6
129,서산,2017-01-20 14:00,-2,6.5,320,76,6
129,서산,2017-01-20 15:00,-1.8,7.4,290,76,7
129,서산,2017-01-20 16:00,-1.6,5.9,320,77,8
