 format: day,hour,forecast,value  location:102_83 Start : 20180101 
 14,1100,+25,319.000000 
 14,1100,+28,299.000000 
 14,1100,+31,305.000000 
 14,1100,+34,287.000000 
 14,1100,+37,279.000000 
 14,1100,+40,214.000000 
 14,1100,+43,230.000000 
 14,1100,+46,307.000000 
 14,1100,+49,302.000000 
 14,1100,+52,339.000000 
 14,1400,+4,315.000000 
 14,1400,+7,288.000000 
 14,1400,+10,297.000000 
 14,1400,+13,180.000000 
 14,1400,+16,285.000000 
 14,1400,+19,284.000000 
 14,1400,+22,319.000000 
 14,1400,+25,299.000000 
 14,1400,+28,305.000000 
 14,1400,+31,287.000000 
 14,1400,+34,279.000000 
 14,1400,+37,214.000000 
 14,1400,+40,230.000000 
 14,1400,+43,307.000000 
 14,1400,+46,302.000000 
 14,1400,+49,339.000000 
 14,1700,+4,288.000000 
 14,1700,+7,297.000000 
 14,1700,+10,180.000000 
 14,1700,+13,285.000000 
 14,1700,+16,284.000000 
 14,1700,+19,319.000000 
 14,1700,+22,299.000000 
 14,1700,+25,305.000000 
 14,1700,+28,287.000000 
 14,1700,+31,279.000000 
 14,1700,+34,214.000000 
 14,1700,+37,230.000000 
 14,1700,+40,307.000000 
 14,1700,+43,302.000000 
 14,1700,+46,339.000000 
 14,2000,+4,318.000000 
 14,2000,+7,236.000000 
 14,2000,+10,300.000000 
 14,2000,+13,344.000000 
 14,2000,+16,311.000000 
 14,2000,+19,302.000000 
 14,2000,+22,263.000000 
 14,2000,+25,326.000000 
 14,2000,+28,319.000000 
 14,2000,+31,315.000000 
 14,2000,+34,324.000000 
 14,2000,+37,11.000000 
 14,2000,+40,352.000000 
 14,2000,+43,331.000000 
 14,2000,+46,328.000000 
 14,2000,+49,335.000000 
 14,2000,+52,339.000000 
 14,2000,+55,339.000000 
 14,2000,+58,328.000000 
 14,2000,+61,308.000000 
 14,2000,+64,288.000000 
 14,2000,+67,288.000000 
 14,2300,+4,236.000000 
 14,2300,+7,300.000000 
 14,2300,+10,344.000000 
 14,2300,+13,311.000000 
 14,2300,+16,302.000000 
 14,2300,+19,263.000000 
 14,2300,+22,326.000000 
 14,2300,+25,319.000000 
 14,2300,+28,315.000000 
 14,2300,+31,324.000000 
 14,2300,+34,11.000000 
 14,2300,+37,352.000000 
 14,2300,+40,331.000000 
 14,2300,+43,328.000000 
 14,2300,+46,335.000000 
 14,2300,+49,339.000000 
 14,2300,+52,339.000000 
 14,2300,+55,328.000000 
 14,2300,+58,308.000000 
 14,2300,+61,288.000000 
 14,2300,+64,288.000000 
 15,0200,+4,300.000000 
 15,0200,+7,344.000000 
 15,0200,+10,311.000000 
 15,0200,+13,302.000000 
 15,0200,+16,263.000000 
 15,0200,+19,326.000000 
 15,0200,+22,319.000000 
 15,0200,+25,315.000000 
 15,0200,+28,324.000000 
 15,0200,+31,11.000000 
 15,0200,+34,352.000000 
 15,0200,+37,331.000000 
 15,0200,+40,328.000000 
 15,0200,+43,335.000000 
 15,0200,+46,339.000000 
 15,0200,+49,339.000000 
 15,0200,+52,328.000000 
 15,0200,+55,308.000000 
 15,0200,+58,288.000000 
 15,0200,+61,288.000000 
 15,0500,+4,344.000000 
 15,0500,+7,311.000000 
 15,0500,+10,302.000000 
 15,0500,+13,263.000000 
 15,0500,+16,326.000000 
 15,0500,+19,319.000000 
 15,0500,+22,315.000000 
 15,0500,+25,324.000000 
 15,0500,+28,11.000000 
 15,0500,+31,352.000000 
 15,0500,+34,331.000000 
 15,0500,+37,328.000000 
 15,0500,+40,335.000000 
 15,0500,+43,339.000000 
 15,0500,+46,339.000000 
 15,0500,+49,328.000000 
 15,0500,+52,308.000000 
 15,0500,+55,288.000000 
 15,0500,+58,288.000000 
 15,0800,+4,298.000000 
 15,0800,+7,297.000000 
 15,0800,+10,286.000000 
 15,0800,+13,320.000000 
 15,0800,+16,322.000000 
 15,0800,+19,333.000000 
 15,0800,+22,351.000000 
 15,0800,+25,354.000000 
 15,0800,+28,8.000000 
 15,0800,+31,324.000000 
 15,0800,+34,346.000000 
 15,0800,+37,5.000000 
 15,0800,+40,326.000000 
 15,0800,+43,319.000000 
 15,0800,+46,321.000000 
 15,0800,+49,306.000000 
 15,0800,+52,281.000000 
 15,0800,+55,312.000000 
 15,1100,+4,297.000000 
 15,1100,+7,286.000000 
 15,1100,+10,320.000000 
 15,1100,+13,322.000000 
 15,1100,+16,333.000000 
 15,1100,+19,351.000000 
 15,1100,+22,354.000000 
 15,1100,+25,8.000000 
 15,1100,+28,324.000000 
 15,1100,+31,346.000000 
 15,1100,+34,5.000000 
 15,1100,+37,326.000000 
 15,1100,+40,319.000000 
 15,1100,+43,321.000000 
 15,1100,+46,306.000000 
 15,1100,+49,281.000000 
 15,1100,+52,312.000000 
 15,1400,+4,286.000000 
 15,1400,+7,320.000000 
 15,1400,+10,322.000000 
 15,1400,+13,333.000000 
 15,1400,+16,351.000000 
 15,1400,+19,354.000000 
 15,1400,+22,8.000000 
 15,1400,+25,324.000000 
 15,1400,+28,346.000000 
 15,1400,+31,5.000000 
 15,1400,+34,326.000000 
 15,1400,+37,319.000000 
 15,1400,+40,321.000000 
 15,1400,+43,306.000000 
 15,1400,+46,281.000000 
 15,1400,+49,312.000000 
 15,1700,+4,320.000000 
 15,1700,+7,322.000000 
 15,1700,+10,333.000000 
 15,1700,+13,351.000000 
 15,1700,+16,354.000000 
 15,1700,+19,8.000000 
 15,1700,+22,324.000000 
 15,1700,+25,346.000000 
 15,1700,+28,5.000000 
 15,1700,+31,326.000000 
 15,1700,+34,319.000000 
 15,1700,+37,321.000000 
 15,1700,+40,306.000000 
 15,1700,+43,281.000000 
 15,1700,+46,312.000000 
 15,2000,+4,321.000000 
 15,2000,+7,328.000000 
 15,2000,+10,5.000000 
 15,2000,+13,12.000000 
 15,2000,+16,4.000000 
 15,2000,+19,9.000000 
 15,2000,+22,346.000000 
 15,2000,+25,335.000000 
 15,2000,+28,328.000000 
 15,2000,+31,323.000000 
 15,2000,+34,326.000000 
 15,2000,+37,301.000000 
 15,2000,+40,288.000000 
 15,2000,+43,306.000000 
 15,2000,+46,312.000000 
 15,2000,+49,293.000000 
 15,2000,+52,270.000000 
 15,2000,+55,322.000000 
 15,2000,+58,304.000000 
 15,2000,+61,270.000000 
 15,2000,+64,323.000000 
 15,2000,+67,305.000000 
 15,2300,+4,328.000000 
 15,2300,+7,5.000000 
 15,2300,+10,12.000000 
 15,2300,+13,4.000000 
 15,2300,+16,9.000000 
 15,2300,+19,346.000000 
 15,2300,+22,335.000000 
 15,2300,+25,328.000000 
 15,2300,+28,323.000000 
 15,2300,+31,326.000000 
 15,2300,+34,301.000000 
 15,2300,+37,288.000000 
 15,2300,+40,306.000000 
 15,2300,+43,312.000000 
 15,2300,+46,293.000000 
 15,2300,+49,270.000000 
 15,2300,+52,322.000000 
 15,2300,+55,304.000000 
 15,2300,+58,270.000000 
 15,2300,+61,323.000000 
 15,2300,+64,305.000000 
 16,0200,+4,5.000000 
 16,0200,+7,12.000000 
 16,0200,+10,4.000000 
 16,0200,+13,9.000000 
 16,0200,+16,346.000000 
 16,0200,+19,335.000000 
 16,0200,+22,328.000000 
 16,0200,+25,323.000000 
 16,0200,+28,326.000000 
 16,0200,+31,301.000000 
 16,0200,+34,288.000000 
 16,0200,+37,306.000000 
 16,0200,+40,312.000000 
 16,0200,+43,293.000000 
 16,0200,+46,270.000000 
 16,0200,+49,322.000000 
 16,0200,+52,304.000000 
 16,0200,+55,270.000000 
 16,0200,+58,323.000000 
 16,0200,+61,305.000000 
 16,0500,+4,12.000000 
 16,0500,+7,4.000000 
 16,0500,+10,9.000000 
 16,0500,+13,346.000000 
 16,0500,+16,335.000000 
 16,0500,+19,328.000000 
 16,0500,+22,323.000000 
 16,0500,+25,326.000000 
 16,0500,+28,301.000000 
 16,0500,+31,288.000000 
 16,0500,+34,306.000000 
 16,0500,+37,312.000000 
 16,0500,+40,293.000000 
 16,0500,+43,270.000000 
 16,0500,+46,322.000000 
 16,0500,+49,304.000000 
 16,0500,+52,270.000000 
 16,0500,+55,323.000000 
 16,0500,+58,305.000000 
 16,0800,+4,16.000000 
 16,0800,+7,338.000000 
 16,0800,+10,326.000000 
 16,0800,+13,327.000000 
 16,0800,+16,330.000000 
 16,0800,+19,331.000000 
 16,0800,+22,335.000000 
 16,0800,+25,310.000000 
 16,0800,+28,291.000000 
 16,0800,+31,295.000000 
 16,0800,+34,306.000000 
 16,0800,+37,326.000000 
 16,0800,+40,342.000000 
 16,0800,+43,331.000000 
 16,0800,+46,306.000000 
 16,0800,+49,302.000000 
 16,0800,+52,286.000000 
 16,0800,+55,293.000000 
 16,1100,+4,338.000000 
 16,1100,+7,326.000000 
 16,1100,+10,327.000000 
 16,1100,+13,330.000000 
 16,1100,+16,331.000000 
 16,1100,+19,335.000000 
 16,1100,+22,310.000000 
 16,1100,+25,291.000000 
 16,1100,+28,295.000000 
 16,1100,+31,306.000000 
 16,1100,+34,326.000000 
 16,1100,+37,342.000000 
 16,1100,+40,331.000000 
 16,1100,+43,306.000000 
 16,1100,+46,302.000000 
 16,1100,+49,286.000000 
 16,1100,+52,293.000000 
 16,1400,+4,326.000000 
 16,1400,+7,327.000000 
 16,1400,+10,330.000000 
 16,1400,+13,331.000000 
 16,1400,+16,335.000000 
 16,1400,+19,310.000000 
 16,1400,+22,291.000000 
 16,1400,+25,295.000000 
 16,1400,+28,306.000000 
 16,1400,+31,326.000000 
 16,1400,+34,342.000000 
 16,1400,+37,331.000000 
 16,1400,+40,306.000000 
 16,1400,+43,302.000000 
 16,1400,+46,286.000000 
 16,1400,+49,293.000000 
 16,1700,+4,327.000000 
 16,1700,+7,330.000000 
 16,1700,+10,331.000000 
 16,1700,+13,335.000000 
 16,1700,+16,310.000000 
 16,1700,+19,291.000000 
 16,1700,+22,295.000000 
 16,1700,+25,306.000000 
 16,1700,+28,326.000000 
 16,1700,+31,342.000000 
 16,1700,+34,331.000000 
 16,1700,+37,306.000000 
 16,1700,+40,302.000000 
 16,1700,+43,286.000000 
 16,1700,+46,293.000000 
 16,2000,+4,360.000000 
 16,2000,+7,327.000000 
 16,2000,+10,323.000000 
 16,2000,+13,317.000000 
 16,2000,+16,295.000000 
 16,2000,+19,315.000000 
 16,2000,+22,329.000000 
 16,2000,+25,329.000000 
 16,2000,+28,305.000000 
 16,2000,+31,344.000000 
 16,2000,+34,308.000000 
 16,2000,+37,321.000000 
 16,2000,+40,283.000000 
 16,2000,+43,297.000000 
 16,2000,+46,315.000000 
 16,2000,+49,297.000000 
 16,2000,+52,317.000000 
 16,2000,+55,321.000000 
 16,2000,+58,319.000000 
 16,2000,+61,315.000000 
 16,2000,+64,306.000000 
 16,2000,+67,301.000000 
 16,2300,+4,327.000000 
 16,2300,+7,323.000000 
 16,2300,+10,317.000000 
 16,2300,+13,295.000000 
 16,2300,+16,315.000000 
 16,2300,+19,329.000000 
 16,2300,+22,329.000000 
 16,2300,+25,305.000000 
 16,2300,+28,344.000000 
 16,2300,+31,308.000000 
 16,2300,+34,321.000000 
 16,2300,+37,283.000000 
 16,2300,+40,297.000000 
 16,2300,+43,315.000000 
 16,2300,+46,297.000000 
 16,2300,+49,317.000000 
 16,2300,+52,321.000000 
 16,2300,+55,319.000000 
 16,2300,+58,315.000000 
 16,2300,+61,306.000000 
 16,2300,+64,301.000000 
 17,0200,+4,323.000000 
 17,0200,+7,317.000000 
 17,0200,+10,295.000000 
 17,0200,+13,315.000000 
 17,0200,+16,329.000000 
 17,0200,+19,329.000000 
 17,0200,+22,305.000000 
 17,0200,+25,344.000000 
 17,0200,+28,308.000000 
 17,0200,+31,321.000000 
 17,0200,+34,283.000000 
 17,0200,+37,297.000000 
 17,0200,+40,315.000000 
 17,0200,+43,297.000000 
 17,0200,+46,317.000000 
 17,0200,+49,321.000000 
 17,0200,+52,319.000000 
 17,0200,+55,315.000000 
 17,0200,+58,306.000000 
 17,0200,+61,301.000000 
 17,0500,+4,317.000000 
 17,0500,+7,295.000000 
 17,0500,+10,315.000000 
 17,0500,+13,329.000000 
 17,0500,+16,329.000000 
 17,0500,+19,305.000000 
 17,0500,+22,344.000000 
 17,0500,+25,308.000000 
 17,0500,+28,321.000000 
 17,0500,+31,283.000000 
 17,0500,+34,297.000000 
 17,0500,+37,315.000000 
 17,0500,+40,297.000000 
 17,0500,+43,317.000000 
 17,0500,+46,321.000000 
 17,0500,+49,319.000000 
 17,0500,+52,315.000000 
 17,0500,+55,306.000000 
 17,0500,+58,301.000000 
 17,0800,+4,287.000000 
 17,0800,+7,318.000000 
 17,0800,+10,317.000000 
 17,0800,+13,306.000000 
 17,0800,+16,290.000000 
 17,0800,+19,317.000000 
 17,0800,+22,308.000000 
 17,0800,+25,317.000000 
 17,0800,+28,302.000000 
 17,0800,+31,299.000000 
 17,0800,+34,322.000000 
 17,0800,+37,290.000000 
 17,0800,+40,318.000000 
 17,0800,+43,335.000000 
 17,0800,+46,317.000000 
 17,0800,+49,313.000000 
 17,0800,+52,299.000000 
 17,0800,+55,300.000000 
 17,1100,+4,318.000000 
 17,1100,+7,317.000000 
 17,1100,+10,306.000000 
 17,1100,+13,290.000000 
 17,1100,+16,317.000000 
 17,1100,+19,308.000000 
 17,1100,+22,317.000000 
 17,1100,+25,302.000000 
 17,1100,+28,299.000000 
 17,1100,+31,322.000000 
 17,1100,+34,290.000000 
 17,1100,+37,318.000000 
 17,1100,+40,335.000000 
 17,1100,+43,317.000000 
 17,1100,+46,313.000000 
 17,1100,+49,299.000000 
 17,1100,+52,300.000000 
 17,1400,+4,317.000000 
 17,1400,+7,306.000000 
 17,1400,+10,290.000000 
 17,1400,+13,317.000000 
 17,1400,+16,308.000000 
 17,1400,+19,317.000000 
 17,1400,+22,302.000000 
 17,1400,+25,299.000000 
 17,1400,+28,322.000000 
 17,1400,+31,290.000000 
 17,1400,+34,318.000000 
 17,1400,+37,335.000000 
 17,1400,+40,317.000000 
 17,1400,+43,313.000000 
 17,1400,+46,299.000000 
 17,1400,+49,300.000000 
 17,1700,+4,306.000000 
 17,1700,+7,290.000000 
 17,1700,+10,317.000000 
 17,1700,+13,308.000000 
 17,1700,+16,317.000000 
 17,1700,+19,302.000000 
 17,1700,+22,299.000000 
 17,1700,+25,322.000000 
 17,1700,+28,290.000000 
 17,1700,+31,318.000000 
 17,1700,+34,335.000000 
 17,1700,+37,317.000000 
 17,1700,+40,313.000000 
 17,1700,+43,299.000000 
 17,1700,+46,300.000000 
 17,2000,+4,243.000000 
 17,2000,+7,313.000000 
 17,2000,+10,321.000000 
 17,2000,+13,305.000000 
 17,2000,+16,323.000000 
 17,2000,+19,300.000000 
 17,2000,+22,308.000000 
 17,2000,+25,318.000000 
 17,2000,+28,322.000000 
 17,2000,+31,338.000000 
 17,2000,+34,322.000000 
 17,2000,+37,311.000000 
 17,2000,+40,288.000000 
 17,2000,+43,312.000000 
 17,2000,+46,309.000000 
 17,2000,+49,307.000000 
 17,2000,+52,318.000000 
 17,2000,+55,323.000000 
 17,2000,+58,315.000000 
 17,2000,+61,256.000000 
 17,2000,+64,281.000000 
 17,2000,+67,309.000000 
 17,2300,+4,313.000000 
 17,2300,+7,321.000000 
 17,2300,+10,305.000000 
 17,2300,+13,323.000000 
 17,2300,+16,300.000000 
 17,2300,+19,308.000000 
 17,2300,+22,318.000000 
 17,2300,+25,322.000000 
 17,2300,+28,338.000000 
 17,2300,+31,322.000000 
 17,2300,+34,311.000000 
 17,2300,+37,288.000000 
 17,2300,+40,312.000000 
 17,2300,+43,309.000000 
 17,2300,+46,307.000000 
 17,2300,+49,318.000000 
 17,2300,+52,323.000000 
 17,2300,+55,315.000000 
 17,2300,+58,256.000000 
 17,2300,+61,281.000000 
 17,2300,+64,309.000000 
 18,0200,+4,321.000000 
 18,0200,+7,305.000000 
 18,0200,+10,323.000000 
 18,0200,+13,300.000000 
 18,0200,+16,308.000000 
 18,0200,+19,318.000000 
 18,0200,+22,322.000000 
 18,0200,+25,338.000000 
 18,0200,+28,322.000000 
 18,0200,+31,311.000000 
 18,0200,+34,288.000000 
 18,0200,+37,312.000000 
 18,0200,+40,309.000000 
 18,0200,+43,307.000000 
 18,0200,+46,318.000000 
 18,0200,+49,323.000000 
 18,0200,+52,315.000000 
 18,0200,+55,256.000000 
 18,0200,+58,281.000000 
 18,0200,+61,309.000000 
 18,0500,+4,305.000000 
 18,0500,+7,323.000000 
 18,0500,+10,300.000000 
 18,0500,+13,308.000000 
 18,0500,+16,318.000000 
 18,0500,+19,322.000000 
 18,0500,+22,338.000000 
 18,0500,+25,322.000000 
 18,0500,+28,311.000000 
 18,0500,+31,288.000000 
 18,0500,+34,312.000000 
 18,0500,+37,309.000000 
 18,0500,+40,307.000000 
 18,0500,+43,318.000000 
 18,0500,+46,323.000000 
 18,0500,+49,315.000000 
 18,0500,+52,256.000000 
 18,0500,+55,281.000000 
 18,0500,+58,309.000000 
 18,0800,+4,312.000000 
 18,0800,+7,283.000000 
 18,0800,+10,305.000000 
 18,0800,+13,305.000000 
 18,0800,+16,333.000000 
 18,0800,+19,335.000000 
 18,0800,+22,325.000000 
 18,0800,+25,313.000000 
 18,0800,+28,319.000000 
 18,0800,+31,297.000000 
 18,0800,+34,300.000000 
 18,0800,+37,305.000000 
 18,0800,+40,308.000000 
 18,0800,+43,320.000000 
 18,0800,+46,319.000000 
 18,0800,+49,315.000000 
 18,0800,+52,301.000000 
 18,0800,+55,297.000000 
 18,1100,+4,283.000000 
 18,1100,+7,305.000000 
 18,1100,+10,305.000000 
 18,1100,+13,333.000000 
 18,1100,+16,335.000000 
 18,1100,+19,325.000000 
 18,1100,+22,313.000000 
 18,1100,+25,319.000000 
 18,1100,+28,297.000000 
 18,1100,+31,300.000000 
 18,1100,+34,305.000000 
 18,1100,+37,308.000000 
 18,1100,+40,320.000000 
 18,1100,+43,319.000000 
 18,1100,+46,315.000000 
 18,1100,+49,301.000000 
 18,1100,+52,297.000000 
 18,1400,+4,305.000000 
 18,1400,+7,305.000000 
 18,1400,+10,333.000000 
 18,1400,+13,335.000000 
 18,1400,+16,325.000000 
 18,1400,+19,313.000000 
 18,1400,+22,319.000000 
 18,1400,+25,297.000000 
 18,1400,+28,300.000000 
 18,1400,+31,305.000000 
 18,1400,+34,308.000000 
 18,1400,+37,320.000000 
 18,1400,+40,319.000000 
 18,1400,+43,315.000000 
 18,1400,+46,301.000000 
 18,1400,+49,297.000000 
 18,1700,+4,305.000000 
 18,1700,+7,333.000000 
 18,1700,+10,335.000000 
 18,1700,+13,325.000000 
 18,1700,+16,313.000000 
 18,1700,+19,319.000000 
 18,1700,+22,297.000000 
 18,1700,+25,300.000000 
 18,1700,+28,305.000000 
 18,1700,+31,308.000000 
 18,1700,+34,320.000000 
 18,1700,+37,319.000000 
 18,1700,+40,315.000000 
 18,1700,+43,301.000000 
 18,1700,+46,297.000000 
 18,2000,+4,315.000000 
 18,2000,+7,328.000000 
 18,2000,+10,317.000000 
 18,2000,+13,320.000000 
 18,2000,+16,311.000000 
 18,2000,+19,307.000000 
 18,2000,+22,313.000000 
 18,2000,+25,302.000000 
 18,2000,+28,318.000000 
 18,2000,+31,332.000000 
 18,2000,+34,324.000000 
 18,2000,+37,306.000000 
 18,2000,+40,293.000000 
 18,2000,+43,287.000000 
 18,2000,+46,282.000000 
 18,2000,+49,304.000000 
 18,2000,+52,315.000000 
 18,2000,+55,316.000000 
 18,2000,+58,335.000000 
 18,2000,+61,321.000000 
 18,2000,+64,297.000000 
 18,2000,+67,318.000000 
 18,2300,+4,328.000000 
 18,2300,+7,317.000000 
 18,2300,+10,320.000000 
 18,2300,+13,311.000000 
 18,2300,+16,307.000000 
 18,2300,+19,313.000000 
 18,2300,+22,302.000000 
 18,2300,+25,318.000000 
 18,2300,+28,332.000000 
 18,2300,+31,324.000000 
 18,2300,+34,306.000000 
 18,2300,+37,293.000000 
 18,2300,+40,287.000000 
 18,2300,+43,282.000000 
 18,2300,+46,304.000000 
 18,2300,+49,315.000000 
 18,2300,+52,316.000000 
 18,2300,+55,335.000000 
 18,2300,+58,321.000000 
 18,2300,+61,297.000000 
 18,2300,+64,318.000000 
 19,0200,+4,317.000000 
 19,0200,+7,320.000000 
 19,0200,+10,311.000000 
 19,0200,+13,307.000000 
 19,0200,+16,313.000000 
 19,0200,+19,302.000000 
 19,0200,+22,318.000000 
 19,0200,+25,332.000000 
 19,0200,+28,324.000000 
 19,0200,+31,306.000000 
 19,0200,+34,293.000000 
 19,0200,+37,287.000000 
 19,0200,+40,282.000000 
 19,0200,+43,304.000000 
 19,0200,+46,315.000000 
 19,0200,+49,316.000000 
 19,0200,+52,335.000000 
 19,0200,+55,321.000000 
 19,0200,+58,297.000000 
 19,0200,+61,318.000000 
 19,0500,+4,320.000000 
 19,0500,+7,311.000000 
 19,0500,+10,307.000000 
 19,0500,+13,313.000000 
 19,0500,+16,302.000000 
 19,0500,+19,318.000000 
 19,0500,+22,332.000000 
 19,0500,+25,324.000000 
 19,0500,+28,306.000000 
 19,0500,+31,293.000000 
 19,0500,+34,287.000000 
 19,0500,+37,282.000000 
 19,0500,+40,304.000000 
 19,0500,+43,315.000000 
 19,0500,+46,316.000000 
 19,0500,+49,335.000000 
 19,0500,+52,321.000000 
 19,0500,+55,297.000000 
 19,0500,+58,318.000000 
 19,0800,+4,305.000000 
 19,0800,+7,302.000000 
 19,0800,+10,310.000000 
 19,0800,+13,304.000000 
 19,0800,+16,322.000000 
 19,0800,+19,330.000000 
 19,0800,+22,329.000000 
 19,0800,+25,309.000000 
 19,0800,+28,282.000000 
 19,0800,+31,286.000000 
 19,0800,+34,297.000000 
 19,0800,+37,297.000000 
 19,0800,+40,293.000000 
 19,0800,+43,330.000000 
 19,0800,+46,318.000000 
 19,0800,+49,332.000000 
 19,0800,+52,297.000000 
 19,0800,+55,297.000000 
 19,1100,+4,302.000000 
 19,1100,+7,310.000000 
 19,1100,+10,304.000000 
 19,1100,+13,322.000000 
 19,1100,+16,330.000000 
 19,1100,+19,329.000000 
 19,1100,+22,309.000000 
 19,1100,+25,282.000000 
 19,1100,+28,286.000000 
 19,1100,+31,297.000000 
 19,1100,+34,297.000000 
 19,1100,+37,293.000000 
 19,1100,+40,330.000000 
 19,1100,+43,318.000000 
 19,1100,+46,332.000000 
 19,1100,+49,297.000000 
 19,1100,+52,297.000000 
 19,1400,+4,310.000000 
 19,1400,+7,304.000000 
 19,1400,+10,322.000000 
 19,1400,+13,330.000000 
 19,1400,+16,329.000000 
 19,1400,+19,309.000000 
 19,1400,+22,282.000000 
 19,1400,+25,286.000000 
 19,1400,+28,297.000000 
 19,1400,+31,297.000000 
 19,1400,+34,293.000000 
