Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1972-08-25,0.036039825217503534,0.036732492114956626,0.036039825217503534,0.036593958735466,2508800,0.0,0.0
1972-08-28,0.03659394853012256,0.036871015211835265,0.036455415189266205,0.036455415189266205,972800,0.0,0.0
1972-08-29,0.03631691856774192,0.03631691856774192,0.03603985160589218,0.03603985160589218,1945600,0.0,0.0
1972-08-30,0.03603985160589218,0.03603985160589218,0.03576221357256164,0.03603985160589218,409600,0.0,0.0
1972-08-31,0.03576220789716977,0.03576220789716977,0.03548514097929001,0.03548514097929001,870400,0.0,0.0
1972-09-01,0.035623638871706456,0.03576217219233513,0.035623638871706456,0.03576217219233513,256000,0.0,0.0
1972-09-05,0.03576220789716977,0.03576220789716977,0.03548514097929001,0.03548514097929001,563200,0.0,0.0
1972-09-06,0.03576217219233513,0.03576217219233513,0.03576217219233513,0.03576217219233513,256000,0.0,0.0
1972-09-07,0.03576219932477096,0.03576219932477096,0.035623665899038315,0.035623665899038315,1177600,0.0,0.0
1972-09-08,0.03548513459238601,0.03548513459238601,0.03534660115838051,0.03534660115838051,665600,0.0,0.0
1972-09-11,0.035623665899038315,0.035623665899038315,0.035623665899038315,0.035623665899038315,921600,0.0,0.0
1972-09-12,0.035623665899038315,0.035623665899038315,0.035623665899038315,0.035623665899038315,614400,0.0,0.0
1972-09-13,0.035623665899038315,0.035623665899038315,0.035623665899038315,0.035623665899038315,153600,0.0,0.0
1972-09-14,0.03562366010798109,0.03590072691440582,0.03548512670476873,0.03590072691440582,1280000,0.0,0.0
1972-09-15,0.03576219932477096,0.03576219932477096,0.035623665899038315,0.035623665899038315,512000,0.0,0.0
1972-09-18,0.03576217219233513,0.0359007055129638,0.03576217219233513,0.03576217219233513,1075200,0.0,0.0
1972-09-19,0.03562367443822989,0.03562367443822989,0.035346607520350126,0.03548514097929001,3123200,0.0,0.0
1972-09-20,0.0352080836892128,0.0352080836892128,0.0352080836892128,0.0352080836892128,51200,0.0,0.0
1972-09-21,0.034930403024886,0.034930403024886,0.03409919887781143,0.03409919887781143,1433600,0.0,0.0
1972-09-22,0.033960124779179986,0.033960124779179986,0.032851286232471466,0.032851286232471466,870400,0.0,0.0
1972-09-25,0.03271275010424223,0.03271275010424223,0.031880978494882584,0.031880978494882584,972800,0.0,0.0
1972-09-26,0.03188097419337961,0.03188097419337961,0.031603905269644954,0.031742438673973083,716800,0.0,0.0
1972-09-27,0.031465356596981665,0.031465356596981665,0.031049754470586777,0.031049754470586777,665600,0.0,0.0
1972-09-28,0.031603909533764726,0.03215861429708519,0.031603909533764726,0.031880978494882584,1433600,0.0,0.0
1972-09-29,0.03215861587077649,0.032297149300575256,0.03215861587077649,0.032297149300575256,256000,0.0,0.0
1972-10-02,0.032574187485940764,0.03382156044244766,0.032574187485940764,0.03382156044244766,1638400,0.0,0.0
1972-10-03,0.03409922445888527,0.034376293420791626,0.03409922445888527,0.034376293420791626,512000,0.0,0.0
1972-10-04,0.03451481532655592,0.035346586660719236,0.03451481532655592,0.03506951779127121,1536000,0.0,0.0
1972-10-05,0.03486113425006555,0.03486113425006555,0.03409919887781143,0.03409919887781143,1382400,0.0,0.0
1972-10-06,0.033960102679816286,0.033960102679816286,0.03271273151040077,0.03271273151040077,9779200,0.0,0.0
1972-10-09,0.03298980272919193,0.033267438411712646,0.03298980272919193,0.033267438411712646,1280000,0.0,0.0
1972-10-10,0.033267438411712646,0.033267438411712646,0.033267438411712646,0.033267438411712646,0,0.0,0.0
1972-10-11,0.03326743371301644,0.03340596705675125,0.032989798069709,0.03340596705675125,460800,0.0,0.0
1972-10-12,0.03326743192710099,0.03326743192710099,0.033128898590803146,0.033128898590803146,358400,0.0,0.0
1972-10-13,0.033128898590803146,0.033128898590803146,0.033128898590803146,0.033128898590803146,51200,0.0,0.0
1972-10-16,0.03298981856464786,0.03298981856464786,0.032297149300575256,0.032297149300575256,665600,0.0,0.0
1972-10-17,0.03229715037968292,0.03298981966689889,0.032019514554617795,0.032851286232471466,2457600,0.0,0.0
1972-10-18,0.03312893896888123,0.0354851528145821,0.03312893896888123,0.0352080836892128,7782400,0.0,0.0
1972-10-19,0.03520806560929616,0.03548513459238601,0.03520806560929616,0.03534660115838051,10598400,0.0,0.0
1972-10-20,0.03506951779127121,0.03506951779127121,0.03506951779127121,0.03506951779127121,51200,0.0,0.0
1972-10-23,0.03506951940128516,0.03506951940128516,0.03493041917681694,0.03493041917681694,460800,0.0,0.0
1972-10-24,0.03506951779127121,0.03506951779127121,0.03506951779127121,0.03506951779127121,102400,0.0,0.0
1972-10-25,0.03479189369103314,0.03479189369103314,0.034376293420791626,0.034376293420791626,1228800,0.0,0.0
1972-10-26,0.03465334326028824,0.03465334326028824,0.03465334326028824,0.03465334326028824,51200,0.0,0.0
1972-10-27,0.03479188308119774,0.03479188308119774,0.03479188308119774,0.03479188308119774,204800,0.0,0.0
1972-10-30,0.03479187661571202,0.03493041208621345,0.034514809904864455,0.03465334326028824,1331200,0.0,0.0
1972-10-31,0.0347918678771144,0.03576217219233513,0.0347918678771144,0.03576217219233513,716800,0.0,0.0
1972-11-01,0.0361783912913224,0.03742576390504837,0.0361783912913224,0.03742576390504837,2252800,0.0,0.0
1972-11-02,0.03770279884338379,0.03811897007500499,0.03770279884338379,0.03770279884338379,716800,0.0,0.0
1972-11-03,0.037564266473054886,0.037564266473054886,0.03742573308246334,0.037564266473054886,1433600,0.0,0.0
1972-11-06,0.037564266473054886,0.037564266473054886,0.037564266473054886,0.037564266473054886,153600,0.0,0.0
1972-11-08,0.037702799429651906,0.03811897066774445,0.037702799429651906,0.03798043727874756,716800,0.0,0.0
1972-11-09,0.03798043727874756,0.03798043727874756,0.037702799429651906,0.03798043727874756,819200,0.0,0.0
1972-11-10,0.03798043727874756,0.03798043727874756,0.03798043727874756,0.03798043727874756,0,0.0,0.0
1972-11-13,0.03784133493900299,0.03784133493900299,0.03756426394630068,0.03784133493900299,409600,0.0,0.0
1972-11-14,0.03770283091441442,0.03770283091441442,0.03742576390504837,0.03742576390504837,153600,0.0,0.0
1972-11-15,0.03742574634796249,0.03756427978765701,0.03714867946857346,0.037287212908267975,563200,0.0,0.0
1972-11-16,0.03728723040036534,0.03742576390504837,0.03714869689568232,0.03742576390504837,614400,0.0,0.0
1972-11-17,0.03742574634796249,0.03770281322735152,0.037287212908267975,0.037287212908267975,1382400,0.0,0.0
1972-11-20,0.03728719154652637,0.03742572490685546,0.03714865818619728,0.03714865818619728,153600,0.0,0.0
1972-11-21,0.03714866587366432,0.03798043727874756,0.03687102802456867,0.03798043727874756,563200,0.0,0.0
1972-11-22,0.03798043727874756,0.03839603744573825,0.03798043727874756,0.03798043727874756,460800,0.0,0.0
1972-11-24,0.037980435161190054,0.038118968542463175,0.03784133493900299,0.03784133493900299,358400,0.0,0.0
1972-11-27,0.03784132696519861,0.03881163150072098,0.037702789382961614,0.03881163150072098,6246400,0.0,0.0
1972-11-28,0.038534570235533215,0.038534570235533215,0.03770279884338379,0.03770279884338379,3481600,0.0,0.0
1972-11-29,0.03742575748662168,0.03742575748662168,0.03603985160589218,0.03603985160589218,3584000,0.0,0.0
1972-11-30,0.03576217219233513,0.03576217219233513,0.035623638871706456,0.03576217219233513,204800,0.0,0.0
1972-12-01,0.035900700666541455,0.036316871643066406,0.035900700666541455,0.036316871643066406,1484800,0.0,0.0
1972-12-04,0.03659396067754888,0.03770279884338379,0.03659396067754888,0.03770279884338379,972800,0.0,0.0
1972-12-05,0.03825749084353447,0.03825749084353447,0.03825749084353447,0.03825749084353447,1331200,0.0,0.0
1972-12-06,0.03825749084353447,0.03825749084353447,0.038118957502383616,0.03825749084353447,409600,0.0,0.0
1972-12-07,0.03825750405674135,0.03825750405674135,0.03798043727874756,0.03798043727874756,665600,0.0,0.0
1972-12-08,0.037980468995359215,0.037980468995359215,0.03742576390504837,0.03742576390504837,9779200,0.0,0.0
1972-12-11,0.0377027973275738,0.03784133493900299,0.0377027973275738,0.03784133493900299,358400,0.0,0.0
1972-12-12,0.03756429740973139,0.03756429740973139,0.03742576390504837,0.03742576390504837,204800,0.0,0.0
1972-12-13,0.03756426545654105,0.03770279884338379,0.03756426545654105,0.03770279884338379,102400,0.0,0.0
1972-12-14,0.03784133493900299,0.037980435161190054,0.03784133493900299,0.03784133493900299,1638400,0.0,0.0
1972-12-15,0.03798043626378164,0.038257503034371275,0.03798043626378164,0.03811896964907646,1536000,0.0,0.0
1972-12-18,0.03811897066774445,0.03811897066774445,0.037841337048805115,0.03798043727874756,1536000,0.0,0.0
1972-12-19,0.03798043626378164,0.03811896964907646,0.03784133603755643,0.03811896964907646,153600,0.0,0.0
1972-12-20,0.038118957502383616,0.03825749084353447,0.03576217749010529,0.03825749084353447,204800,0.0,0.0
1972-12-21,0.03811897066774445,0.03811897066774445,0.037841337048805115,0.03798043727874756,9062400,0.0,0.0
1972-12-22,0.03798042416123277,0.03825749084353447,0.037841323979332146,0.03825749084353447,1228800,0.0,0.0
1972-12-26,0.03825750346184773,0.0386731078525322,0.03770279884338379,0.03770279884338379,614400,0.0,0.0
1972-12-27,0.037702799429651906,0.03798043727874756,0.03742573265165811,0.03798043727874756,768000,0.0,0.0
1972-12-29,0.03798042416123277,0.03825749084353447,0.03770278640802645,0.03825749084353447,307200,0.0,0.0
1973-01-02,0.03839605674147606,0.03867312788886682,0.03839605674147606,0.03839605674147606,460800,0.0,0.0
1973-01-03,0.03825749084353447,0.03825749084353447,0.038118957502383616,0.03825749084353447,768000,0.0,0.0
1973-01-04,0.038257503034371275,0.038673107420411926,0.03811896964907646,0.03811896964907646,1740800,0.0,0.0
1973-01-05,0.03811897066774445,0.03811897066774445,0.037841337048805115,0.03798043727874756,1587200,0.0,0.0
1973-01-08,0.037980435161190054,0.037980435161190054,0.0377027973275738,0.03784133493900299,665600,0.0,0.0
1973-01-09,0.03770279162751364,0.03770279162751364,0.03687102039455543,0.03714865818619728,3584000,0.0,0.0
1973-01-10,0.03714868173398435,0.03714868173398435,0.03617837652564049,0.03617837652564049,1280000,0.0,0.0
1973-01-11,0.036593969386365825,0.03714867413684119,0.036593969386365825,0.03701014071702957,1331200,0.0,0.0
1973-01-12,0.03701013913709695,0.03742573937879018,0.036871034651994705,0.036871034651994705,1945600,0.0,0.0
1973-01-15,0.03659394853012256,0.03659394853012256,0.036455415189266205,0.036455415189266205,358400,0.0,0.0
1973-01-16,0.03645542031356816,0.03714865818619728,0.03631688695323907,0.03714865818619728,3481600,0.0,0.0
1973-01-17,0.03714867946857346,0.03756427978765701,0.03701014602887894,0.037287212908267975,665600,0.0,0.0
1973-01-18,0.037287212908267975,0.037287212908267975,0.037287212908267975,0.037287212908267975,0,0.0,0.0
1973-01-19,0.037010129945000525,0.037010129945000525,0.036593958735466,0.036593958735466,614400,0.0,0.0
1973-01-22,0.036455443421925686,0.036455443421925686,0.03617837652564049,0.03617837652564049,307200,0.0,0.0
