Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1984-10-17,0.0,0.12308475407244131,0.11984506249427795,0.11984506249427795,9868800,0.0,0.0
1984-10-18,0.0,0.12956251921145256,0.12308481335639954,0.12308481335639954,5324800,0.0,0.0
1984-10-19,0.0,0.12308475407244131,0.11984506249427795,0.11984506249427795,3043200,0.0,0.0
1984-10-22,0.0,0.12308475407244131,0.11984506249427795,0.11984506249427795,2326400,0.0,0.0
1984-10-23,0.0,0.11984507989125762,0.1166062280535698,0.1166062280535698,787200,0.0,0.0
1984-10-24,0.0,0.12308475407244131,0.11984506249427795,0.11984506249427795,230400,0.0,0.0
1984-10-25,0.0,0.12308477193970191,0.1166062280535698,0.1166062280535698,1587200,0.0,0.0
1984-10-26,0.0,0.11984507989125762,0.1166062280535698,0.1166062280535698,758400,0.0,0.0
1984-10-29,0.0,0.11984507989125762,0.1166062280535698,0.1166062280535698,614400,0.0,0.0
1984-10-30,0.0,0.12308477193970191,0.1166062280535698,0.1166062280535698,192000,0.0,0.0
1984-10-31,0.0,0.12308475407244131,0.11984506249427795,0.11984506249427795,297600,0.0,0.0
1984-11-01,0.0,0.11984507989125762,0.1166062280535698,0.1166062280535698,352000,0.0,0.0
1984-11-02,0.0,0.11984507989125762,0.1166062280535698,0.1166062280535698,1638400,0.0,0.0
1984-11-05,0.0,0.11660620763037222,0.11336735635995865,0.11336735635995865,534400,0.0,0.0
1984-11-06,0.0,0.11660620763037222,0.11336735635995865,0.11336735635995865,544000,0.0,0.0
1984-11-07,0.0,0.11660620763037222,0.11336735635995865,0.11336735635995865,76800,0.0,0.0
1984-11-08,0.0,0.11660620763037222,0.11336735635995865,0.11336735635995865,44800,0.0,0.0
1984-11-09,0.0,0.11660620763037222,0.11336735635995865,0.11336735635995865,896000,0.0,0.0
1984-11-12,0.0,0.11660620763037222,0.11336735635995865,0.11336735635995865,300800,0.0,0.0
1984-11-13,0.0,0.11660620763037222,0.11336735635995865,0.11336735635995865,464000,0.0,0.0
1984-11-14,0.0,0.11660623333881226,0.11012852936983109,0.11012852936983109,1523200,0.0,0.0
1984-11-15,0.0,0.11336738135432167,0.11012852936983109,0.11012852936983109,156800,0.0,0.0
1984-11-16,0.0,0.1133673852704238,0.10364998877048494,0.10364998877048492,579200,0.0,0.0
1984-11-19,0.0,0.1133673852704238,0.10364998877048494,0.10364998877048492,358400,0.0,0.0
1984-11-20,0.0,0.1068888200053639,0.10041111707687377,0.10041111707687378,179200,0.0,0.0
1984-11-21,0.0,0.1068888200053639,0.10041111707687377,0.10041111707687378,905600,0.0,0.0
1984-11-23,0.0,0.1068888200053639,0.10041111707687377,0.10041111707687378,25600,0.0,0.0
1984-11-26,0.0,0.1068888408668567,0.10364998877048494,0.10364998877048492,166400,0.0,0.0
1984-11-27,0.0,0.11012855336526385,0.10688886046409607,0.10688886046409607,147200,0.0,0.0
1984-11-28,0.0,0.11012855336526385,0.10688886046409607,0.10688886046409607,492800,0.0,0.0
1984-11-29,0.0,0.11012855336526385,0.10688886046409607,0.10688886046409607,262400,0.0,0.0
1984-11-30,0.0,0.11012855336526385,0.10688886046409607,0.10688886046409607,556800,0.0,0.0
1984-12-03,0.0,0.11012853317405204,0.10364998877048494,0.10364998877048492,380800,0.0,0.0
1984-12-04,0.0,0.1068888200053639,0.10041111707687377,0.10041111707687378,217600,0.0,0.0
1984-12-05,0.0,0.1068888200053639,0.10041111707687377,0.10041111707687378,102400,0.0,0.0
1984-12-06,0.0,0.10364999328934033,0.09717228263616562,0.09717228263616562,630400,0.0,0.0
1984-12-07,0.0,0.10041114105176349,0.09717228263616562,0.09717228263616562,86400,0.0,0.0
1984-12-10,0.0,0.10041114105176349,0.09717228263616562,0.09717228263616562,2099200,0.0,0.0
1984-12-11,0.0,0.10041114105176349,0.09717228263616562,0.09717228263616562,188800,0.0,0.0
1984-12-12,0.0,0.10041114105176349,0.09717228263616562,0.09717228263616562,393600,0.0,0.0
1984-12-13,0.0,0.10041114105176349,0.09717228263616562,0.09717228263616562,102400,0.0,0.0
1984-12-14,0.0,0.10041114105176349,0.09717228263616562,0.09717228263616562,89600,0.0,0.0
1984-12-17,0.0,0.10041114105176349,0.09717228263616562,0.09717228263616562,102400,0.0,0.0
1984-12-18,0.0,0.10041114105176349,0.09717228263616562,0.09717228263616562,214400,0.0,0.0
1984-12-19,0.0,0.10041114105176349,0.09717228263616562,0.09717228263616562,102400,0.0,0.0
