Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1980-12-02,0.13194380700588226,0.13481195653786426,0.13194380700588226,0.13194380700588226,100710400,0.0,0.0
1980-12-03,0.13050898144500742,0.13050898144500742,0.12907490134239197,0.12907490134239197,25177600,0.0,0.0
1980-12-04,0.13337787985801697,0.13481196013316937,0.13337787985801697,0.13337787985801697,22694400,0.0,0.0
1980-12-05,0.12907485926300083,0.12907485926300083,0.12620671093463898,0.12620671093463898,7590400,0.0,0.0
1980-12-08,0.12047051237936435,0.12047051237936435,0.11903569847345352,0.11903569847345352,5414400,0.0,0.0
1980-12-09,0.11903568065198826,0.11903568065198826,0.11616753041744232,0.11616753041744232,5824000,0.0,0.0
1980-12-10,0.11329930925402827,0.11329930925402827,0.10899709165096283,0.10899709165096283,5875200,0.0,0.0
1980-12-11,0.106128196381973,0.106128196381973,0.10326004773378372,0.10326004773378372,5440000,0.0,0.0
1980-12-12,0.10756231099367142,0.10899712435561448,0.10756231099367142,0.10756231099367142,8153600,0.0,0.0
1980-12-15,0.11186526715755464,0.11329933638807871,0.11186526715755464,0.11186526715755463,6643200,0.0,0.0
1980-12-16,0.11186524036694934,0.11186524036694934,0.10899709165096283,0.10899709165096283,6630400,0.0,0.0
1980-12-17,0.10756234559083441,0.10756234559083441,0.1046941950917244,0.1046941950917244,4672000,0.0,0.0
1980-12-18,0.10756231099367142,0.11043119367298677,0.10756231099367142,0.10756231099367142,11251200,0.0,0.0
1980-12-19,0.11186526715755464,0.11329933638807871,0.11186526715755464,0.11186526715755463,10035200,0.0,0.0
1980-12-22,0.11186526715755464,0.11473341656043405,0.11186526715755464,0.11186526715755463,1856000,0.0,0.0
1980-12-23,0.11473341286182404,0.1176015621722442,0.11473341286182404,0.11473341286182404,5696000,0.0,0.0
1980-12-24,0.11903569847345352,0.12190458224042229,0.11903569847345352,0.11903569847345352,2444800,0.0,0.0
1980-12-26,0.12047042697668076,0.12333857560737364,0.12047042697668076,0.12047042697668076,1459200,0.0,0.0
1980-12-29,0.12047051237936435,0.12190458224042229,0.11903569847345352,0.11903569847345352,1740800,0.0,0.0
1980-12-30,0.12190456688404083,0.12333864750628297,0.12190456688404083,0.12190456688404083,4364800,0.0,0.0
1980-12-31,0.12190449582111304,0.12333857560737364,0.12047042697668076,0.12047042697668076,2918400,0.0,0.0
1981-01-02,0.12333862483501434,0.12620677461046012,0.12333862483501434,0.12333862483501434,1574400,0.0,0.0
