Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1986-03-13,0.05600072903230095,0.06423620464886774,0.05600072903230095,0.06149062514305115,1031788800,0.0,0.0
1986-03-14,0.06149064993839497,0.06478522038378134,0.06149064993839497,0.06368660926818848,308160000,0.0,0.0
1986-03-17,0.0636866159486939,0.0653342170695628,0.0636866159486939,0.06478522717952728,133171200,0.0,0.0
1986-03-18,0.06478522166819076,0.06533421151152322,0.06258863084415228,0.06313762068748474,67766400,0.0,0.0
1986-03-19,0.06313759671889,0.0636865863538124,0.06149062781412278,0.06203961744904518,47894400,0.0,0.0
1986-03-20,0.06203963983236379,0.06203963983236379,0.059843680500392696,0.06039267033338547,58435200,0.0,0.0
1986-03-21,0.06039265121719278,0.061490630535632994,0.05764770292109226,0.05874568223953247,59990400,0.0,0.0
1986-03-24,0.05874570473212586,0.05874570473212586,0.05654974525445505,0.05709873512387276,65289600,0.0,0.0
1986-03-25,0.05709873259507237,0.05819671228528023,0.05654974274996845,0.05819671228528023,32083200,0.0,0.0
1986-03-26,0.058196733955834114,0.06039269415395333,0.05764774390630431,0.05984370410442352,22752000,0.0,0.0
1986-03-27,0.05984365366346115,0.060941632837057114,0.05984365366346115,0.060941632837057114,16848000,0.0,0.0
1986-03-31,0.06094166016637824,0.06094166016637824,0.059294690667399924,0.06039267033338547,12873600,0.0,0.0
1986-04-01,0.06039269415395333,0.06039269415395333,0.05984370410442352,0.05984370410442352,11088000,0.0,0.0
1986-04-02,0.059843680500392696,0.06149064999937102,0.059843680500392696,0.06039267033338547,27014400,0.0,0.0
1986-04-03,0.060941632837057114,0.06258860159745105,0.060941632837057114,0.060941632837057114,23040000,0.0,0.0
1986-04-04,0.060941632837057114,0.06149062242385509,0.060941632837057114,0.060941632837057114,26582400,0.0,0.0
1986-04-07,0.060941684203483136,0.06149067425301294,0.05874572400536392,0.05984370410442352,16560000,0.0,0.0
1986-04-08,0.059843680500392696,0.06149064999937102,0.059843680500392696,0.06039267033338547,10252800,0.0,0.0
1986-04-09,0.06039264592090111,0.06203961475412617,0.06039264592090111,0.06149062514305115,12153600,0.0,0.0
1986-04-10,0.06149062781412278,0.06258860708396759,0.06039264854427797,0.06203961744904518,13881600,0.0,0.0
1986-04-11,0.06258863084415228,0.0642362318248583,0.06258863084415228,0.06313762068748474,17222400,0.0,0.0
1986-04-14,0.0631376194357401,0.06423623055133297,0.0631376194357401,0.06368660926818848,12153600,0.0,0.0
1986-04-15,0.06368660926818848,0.06368660926818848,0.06149064993839497,0.06368660926818848,9302400,0.0,0.0
1986-04-16,0.06368657020429938,0.06643214913316192,0.06313758070858864,0.06588315963745117,31910400,0.0,0.0
1986-04-17,0.06588319567505393,0.06643218547105789,0.06588319567505393,0.06643218547105789,22003200,0.0,0.0
1986-04-18,0.06643218279315846,0.06643218279315846,0.06368660247315959,0.06423622369766235,21628800,0.0,0.0
1986-04-21,0.06423622369766235,0.06478521347153637,0.06258862292541154,0.06423622369766235,22924800,0.0,0.0
1986-04-22,0.0642362318248583,0.0642362318248583,0.06313762068748474,0.06313762068748474,15552000,0.0,0.0
1986-04-23,0.0631376372415218,0.06368662722879377,0.06258864725424983,0.0634121298789978,15609600,0.0,0.0
