Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1970-01-02,0.15550272624831102,0.15845534205436707,0.15550272624831102,0.15845534205436707,386445,0.0,0.0
1970-01-05,0.15845531881411817,0.15943958359592547,0.1574710421008163,0.15796327590942383,274579,0.0,0.0
1970-01-06,0.15796327967203974,0.15796327967203974,0.15648697195037312,0.15747104585170746,447462,0.0,0.0
1970-01-07,0.15747113600658985,0.15747113600658985,0.15451851887283347,0.1555027961730957,198307,0.0,0.0
1970-01-08,0.15550276215420974,0.15697907039812029,0.1545184850692749,0.1545184850692749,162714,0.0,0.0
1970-01-09,0.15451851887283347,0.15747113600658985,0.15451851887283347,0.1555027961730957,213562,0.0,0.0
1970-01-12,0.15550281200562052,0.15697912072280915,0.15550281200562052,0.15648707747459412,127120,0.0,0.0
1970-01-13,0.15550276814303937,0.15550276814303937,0.15107384324073792,0.15107384324073792,966112,0.0,0.0
1970-01-14,0.15058180166251908,0.15058180166251908,0.14024784710638052,0.14123190939426422,1184758,0.0,0.0
1970-01-15,0.14024788404538463,0.14024788404538463,0.13385060648979602,0.1358189582824707,1103402,0.0,0.0
1970-01-16,0.13483465692298,0.13483465692298,0.13188204027425127,0.13434262573719025,1113571,0.0,0.0
1970-01-19,0.1338504770497467,0.1338504770497467,0.1299135982990265,0.1299135982990265,752550,0.0,0.0
1970-01-20,0.1299136533817603,0.1299136533817603,0.12499268708616122,0.12892937660217285,1449168,0.0,0.0
1970-01-21,0.12892946468680802,0.13335839107041975,0.12745335872783076,0.13237431645393372,813568,0.0,0.0
1970-01-22,0.13237423561829686,0.13778723331289403,0.13188200174083314,0.13680295646190643,727126,0.0,0.0
1970-01-23,0.13680304000198548,0.13778731745403147,0.13237431645393372,0.13237431645393372,615261,0.0,0.0
1970-01-26,0.1323743399427175,0.13385064899921417,0.1274533813434292,0.13385064899921417,838992,0.0,0.0
1970-01-27,0.1338505186169621,0.13483459244948942,0.13040566959416233,0.13335828483104706,1113571,0.0,0.0
